index,size,user,Population_woman,Population_man,under10,10대,20대,30대,40대,50대,60대,70대,80대,90대,transit_count,도서시설,전시시설,공연시설,지역문화활동시설,total
732,14893,206034,138169,130922,34346,52076,74991,61298,75636,85293,77656,37813,21712,1352,11,9,12,4,2,27
733,1417,8049,135379,128216,33038,50941,73042,58910,73274,83939,77024,37974,21829,1317,9,8,12,4,2,26
734,3848,77584,44892,44010,9962,12768,14303,17884,24922,32887,33165,17152,8496,564,0,4,4,1,1,10
735,1241,564224,269,216,126,220,156,311,348,334,419,189,173,0,1,0,2,0,0,2
736,10760,256788,546,493,126,237,193,311,384,421,627,363,266,0,0,0,2,0,0,2
737,4306,163370,135474,128291,32753,50725,73086,58855,73057,84048,77205,37992,21907,1323,4,8,12,4,2,26
738,1061,27840,5593,5963,756,1437,1656,1544,2655,4177,6229,3635,1843,135,7,0,10,1,1,12
739,311,6175,89498,87805,19195,31493,46164,34355,51597,58684,56347,30795,14965,1080,4,3,15,4,3,25
740,853,11929,1423,1496,81,232,322,325,618,1373,1577,1045,703,31,3,0,4,0,0,4
741,559,103149,10770,11109,1633,3037,3012,2938,4884,7644,9912,5568,3104,179,4,1,11,1,2,15
742,972,10784,39863,39743,7462,13895,25519,14229,20923,23415,23705,14223,7734,657,2,0,3,0,0,3
743,2737,26184,10935,11239,1573,3041,3136,2932,4976,7973,10245,5762,3216,187,10,1,10,1,2,14
744,871,22866,9964,10230,1535,2800,2886,2864,4589,7085,9317,5223,2828,145,2,1,11,1,2,15
745,824,7415,10959,11328,1576,3062,3122,3010,4993,7826,10258,5813,3238,187,1,1,12,1,2,16
746,517,3400,1664,1771,51,235,331,324,403,1206,2112,1160,831,125,0,1,1,0,0,2
747,948,35997,5963,6343,1394,1414,2463,2797,2559,4394,5201,2801,1808,117,2,2,2,1,1,6
748,2322,61619,11185,11577,1712,3155,3134,3122,5153,7904,10332,5882,3238,187,0,1,11,1,2,15
749,2843,10355,36875,39137,9607,13634,14883,13650,22774,24540,25465,14304,7971,692,5,2,1,1,1,5
750,6672,126503,45087,44191,9967,12768,14340,17908,24993,32995,33371,17289,8611,564,0,4,4,1,1,10
751,2076,14000,81438,78954,17802,29716,41304,32115,48044,54333,51482,28417,13719,1065,5,3,11,3,4,21
752,1077,11389,5771,5944,1133,1971,1599,2189,3501,4640,5000,2916,1462,64,6,1,3,1,3,8
753,7323,183388,134604,127501,32723,50220,72730,58794,72617,83468,76605,37472,21587,1257,0,7,9,4,1,21
754,1486,5563,7931,8164,2077,2530,3185,3488,3391,5006,5798,2822,1792,87,0,1,4,2,2,9
755,4570,8389,1499,1696,1131,855,623,1302,1323,845,704,387,218,7,3,0,1,0,1,2
756,1233,5563,7931,8164,2077,2530,3185,3488,3391,5006,5798,2822,1792,87,0,1,4,2,2,9
757,1500,6367,7931,8164,2077,2530,3185,3488,3391,5006,5798,2822,1792,87,1,1,4,2,2,9
758,2294,100000,1600,1644,123,297,953,450,867,1239,2050,1503,746,44,1,0,2,0,0,2
759,2613,21592,1240,1543,872,476,436,948,958,789,1002,264,288,0,0,0,5,0,0,5
760,4347,72310,4087,4341,466,795,791,1051,1807,3748,5382,3099,1983,93,13,1,4,0,1,6
761,1594,27181,9070,9282,1316,2786,2835,2474,4291,7025,9150,5153,2808,126,4,0,4,0,1,5
762,3197,54664,8790,8847,1702,2062,2450,3019,4588,6182,7214,4244,2175,129,3,1,2,1,1,5
763,4887,646280,90158,88495,19303,31585,46409,34542,51873,59136,56936,31117,15300,1115,8,3,15,4,3,25
764,3394,23393,151220,146625,38151,57617,74630,70319,92122,102965,87167,36846,19789,1343,15,4,3,3,3,13
765,396,14981,4231,4263,846,1311,1521,1374,2517,2897,3052,1455,848,85,5,0,2,0,0,2
766,1814,35997,5963,6343,1394,1414,2463,2797,2559,4394,5201,2801,1808,117,2,2,2,1,1,6
767,1283,45000,1391,1640,318,317,280,432,626,645,922,411,172,0,3,0,1,0,0,1
768,1245,13000,77144,72951,17177,23590,37919,32266,37770,45912,45905,24155,14367,1027,10,6,9,4,0,19
769,1960,2815,135962,128761,33042,50798,73342,59237,73554,84246,77266,37976,21907,1323,9,8,11,4,2,25
770,6207,37165,18900,19025,3553,6028,4758,5512,11198,13404,14679,9140,4197,225,6,3,2,1,2,8
771,7194,41375,18352,18452,3609,5724,4585,5450,10748,13273,14147,8698,3992,201,7,3,2,1,2,8
772,434,4659,5348,5632,1797,1689,1738,2194,2747,2974,3168,1967,1087,75,4,2,2,1,2,7
773,334,360,1487,1694,664,1208,688,750,885,944,1070,460,304,7,3,0,1,0,1,2
774,1656,18795,1012,1255,570,396,366,742,668,629,963,264,288,0,2,0,4,0,0,4
775,186,170833,88302,86660,19074,31287,45897,34165,51090,57928,55087,30030,14400,1053,6,3,15,4,3,25
776,673,14635,18210,18114,4857,6738,6704,7276,10717,12892,12157,6016,3297,171,9,2,1,2,1,6
777,1597,321712,3815,3642,1250,1044,1815,1851,1998,2603,3106,1816,1087,59,0,1,3,1,0,5
778,704,321712,3620,3456,1250,1021,1744,1802,1943,2435,2912,1676,928,59,3,1,3,1,0,5
779,2182,8823,5852,6196,1578,1672,1911,1974,2777,3326,3587,2329,1340,83,2,2,2,1,2,7
780,987,10457,1341,1348,64,187,851,424,660,1142,1607,1035,507,43,5,0,2,0,0,2
781,276,35000,10842,10995,1817,2997,3930,3673,5470,7617,8962,4930,2737,227,1,1,2,1,1,5
782,374,80300,89498,87805,19195,31493,46164,34355,51597,58684,56347,30795,14965,1080,2,3,15,4,3,25
783,266,5400,646,705,83,132,211,193,339,433,708,502,238,23,0,0,1,0,0,1
784,6948,20000,3493,3711,933,1225,1608,1572,1574,2124,2446,1300,831,89,0,1,1,0,0,2
785,3692,200,158460,153948,44812,58715,76821,79778,97812,107042,90709,38452,21077,1388,6,4,5,3,3,15
786,1796,21348,4797,5393,826,1423,1113,1470,2599,3599,3574,2000,914,52,8,1,2,0,1,4
787,1846,,4580,4680,699,1081,1071,1230,2496,3826,4869,2591,1325,33,0,1,2,0,0,3
788,,,3815,3642,1250,1044,1815,1851,1998,2603,3106,1816,1087,59,6,1,3,1,0,5
789,1867,7000,90158,88495,19303,31585,46409,34542,51873,59136,56936,31117,15300,1115,9,3,15,4,3,25
790,1055,62920,89618,87763,19270,31541,45928,34578,51636,58877,56581,30873,15107,1136,0,3,13,4,3,23
791,1854,139,1922,2026,302,401,387,721,1323,1467,1907,1117,464,18,0,0,5,0,0,5
792,1270,6755,1240,1543,872,476,436,948,958,789,1002,264,288,0,3,0,5,0,0,5
793,3692,8500,158460,153948,44812,58715,76821,79778,97812,107042,90709,38452,21077,1388,6,4,5,3,3,15
794,11602,263621,17144,16710,8011,4861,5438,11709,10496,8977,9901,4029,2534,222,0,1,4,0,0,5
795,3010,1595,57252,56356,14063,22700,31495,25819,33997,37488,29883,12282,6227,294,3,1,5,0,0,6
796,390,5000,136668,129542,33942,51485,74019,59976,74677,84802,77464,37724,21738,1295,7,8,11,4,2,25
797,1012,28060,3336,3614,480,703,796,822,1811,2680,3439,1829,948,48,2,1,2,0,0,3
798,16868,81630,1094,1116,57,114,535,223,528,956,1023,653,548,41,9,0,1,0,0,1
799,5712,19000,8033,8552,1564,2716,2152,2417,4945,5932,6380,3661,1505,105,0,1,2,0,1,4
800,2516,58732,88309,86628,19065,31304,45929,34162,51126,57967,54908,30057,14476,1044,2,3,15,4,3,25
801,248,1788,6000,6166,1164,1972,1658,2144,3754,4826,5326,3096,1522,64,6,1,3,1,3,8
802,495,58732,88309,86628,19065,31304,45929,34162,51126,57967,54908,30057,14476,1044,2,3,15,4,3,25
803,809,7599,42039,42589,11490,15325,14089,16378,27883,30368,28794,14828,6969,465,16,3,1,1,2,7
804,864,22866,9964,10230,1535,2800,2886,2864,4589,7085,9317,5223,2828,145,2,1,11,1,2,15
805,479,3200,4388,4731,658,1050,759,1078,1977,3598,5065,2937,1720,127,3,0,5,0,1,6
806,1225,5165,9514,9731,1316,2786,2835,2474,4291,7025,9150,5153,2808,126,2,0,5,0,1,6
807,510,5640,10712,11051,1557,2929,2956,2870,4704,7669,10056,5668,3162,179,0,1,12,1,2,16
808,345,1536,9055,9358,960,2290,2411,2190,3752,6364,8992,5279,2873,174,11,1,12,1,1,15
809,628,929,9055,9358,960,2290,2411,2190,3752,6364,8992,5279,2873,174,11,1,12,1,1,15
810,481,3488,3630,3805,412,581,641,849,1445,2970,4269,2432,1450,66,2,1,5,0,1,7
811,3096,25500,1909,2088,304,458,432,516,1139,1734,2075,1056,535,22,2,0,2,0,0,2
812,278,,154477,150036,39204,57406,75649,71850,91923,103062,86819,36768,20115,1289,7,4,6,3,3,16
813,6291,21000,1909,2088,304,458,432,516,1139,1734,2075,1056,535,22,2,0,2,0,0,2
814,523,5850,14303,14407,1903,4620,6524,3849,6240,10072,12417,6526,3748,191,3,1,4,0,0,5
815,1649,6987,2589,2951,560,696,815,879,1219,1751,1803,803,498,0,3,0,1,0,0,1
816,787,80000,2200,2398,261,704,520,540,753,1493,2432,1281,788,181,6,0,3,0,0,3
817,1157,4932,1163,1282,66,229,213,239,487,1013,1494,871,505,13,4,0,6,0,0,6
818,1155,58732,88309,86628,19065,31304,45929,34162,51126,57967,54908,30057,14476,1044,2,3,15,4,3,25
819,550,9000,125637,119089,30967,47716,70664,56363,68740,77474,69960,34175,19857,1269,0,6,7,3,2,18
820,324,,143807,138712,36178,55352,71104,66682,87853,98247,81353,34408,18409,1180,6,3,2,2,3,10
821,460,6904,2787,2951,459,951,1102,1236,1719,2223,1780,743,384,0,0,0,1,0,0,1
822,956,290000,3536,3745,761,1400,1172,1286,1858,2750,3592,1707,1076,166,2,0,3,0,0,3
823,1142,27000,13786,13994,3057,4419,4080,4680,6913,10134,11873,6014,3395,319,6,0,1,0,0,1
824,280,612,802,922,27,79,101,141,247,600,1030,609,373,5,3,0,3,0,0,3
825,890,1856,2773,2888,377,520,649,798,1338,2559,3168,1745,1157,52,3,1,4,0,0,5
826,2265,35549,88279,86724,19213,31732,45823,34358,51244,57990,55398,29897,14525,1094,9,3,13,4,3,23
827,2787,3976,89857,88064,19320,31560,46064,34647,51801,58999,56593,30887,15107,1146,1,3,15,4,3,25
828,1744,1947,90844,89136,19274,31631,46457,34583,52019,59289,57009,31333,15375,1130,0,3,15,4,3,25
829,2836,9037,138924,131719,34470,52283,75203,61489,75909,85770,78067,38139,21843,1359,8,9,14,4,2,29
830,3309,2150,110504,106836,28656,41718,56051,53363,66473,75195,62612,26490,14540,962,4,3,5,3,2,13
831,638,3373,140259,133011,34603,52471,75445,61882,76417,86805,79439,38956,22326,1369,0,9,14,4,2,29
832,10705,164882,341445,337804,97101,130849,181441,177837,212579,226661,180590,77109,36038,2295,9,11,14,3,4,32
833,3992,7842,203654,198711,54538,77794,101227,95100,122949,138757,114266,51066,24553,1435,0,6,9,0,2,17
834,415,3337,18051,19569,3356,5126,5771,6197,9928,14601,15577,8487,4616,335,3,2,2,1,2,7
835,760,1320,13133,12708,1715,3023,3138,2988,5015,9251,12277,7616,5339,465,5,1,2,0,0,3
836,1608,1455,9694,10254,1787,3244,5592,3096,4753,6384,6577,3059,1820,145,7,1,2,1,2,6
837,464,700,10614,10671,2279,3445,3812,4159,5390,7301,7924,3876,2400,140,8,2,2,1,1,6
838,785,13520,9862,9970,2574,3715,3767,4132,5447,6813,6752,3253,1910,101,3,1,2,1,1,5
839,2487,100000,8397,8483,1539,2608,3523,2590,3946,5910,7104,3547,2131,91,0,3,1,1,2,7
840,1490,,13133,12708,1715,3023,3138,2988,5015,9251,12277,7616,5339,465,5,1,3,0,0,4
841,772,27006,5879,5851,813,1233,1227,1394,2431,3795,5881,3339,2243,218,0,0,2,0,0,2
842,4654,56121,57320,56789,13243,19919,24659,21216,31136,40523,40686,20227,10111,455,7,5,3,1,3,12
843,2857,10787,11205,11823,2422,3346,3172,3761,6100,8838,10706,6020,3479,270,4,1,2,1,2,6
844,2597,314040,57129,56559,13522,20258,24929,21794,31641,40337,39249,19249,9577,446,9,6,4,1,3,14
845,622,135757,2458,2551,156,311,527,477,729,1479,2660,1318,944,100,3,0,2,0,0,2
846,755,5168,4492,4561,701,1040,1512,1614,2053,3084,3197,1715,1211,87,0,1,2,0,0,3
847,1659,18213,77148,76154,17867,29147,36817,31636,45289,55099,51253,25250,13891,814,1,5,3,2,2,12
848,1782,29109,29395,30316,10874,9696,11421,17168,18167,19082,18197,9229,4787,242,2,3,2,1,2,8
849,1403,28747,20692,23035,3626,6908,9299,8115,11267,15642,16366,9081,6015,492,4,2,2,1,2,7
850,8396,65537,360305,357675,105920,140330,190169,192208,228119,235789,185934,78522,36026,2297,3,12,13,3,4,32
851,1186,12458,366163,366267,109777,145423,196770,198113,233150,239421,187979,79221,36329,2344,7,13,14,3,4,34
852,127,15506,79637,79979,19165,30597,39119,33968,47073,55449,49332,23852,12539,695,3,4,4,2,2,12
853,1432,6031,338477,335264,94593,130275,180655,174228,210402,225639,179718,76591,35461,2253,7,12,14,3,4,33
854,2375,103580,80269,82325,19607,30261,40499,34961,46248,55607,52877,25715,14814,929,3,3,4,0,1,8
855,4125,34410,89364,90960,21730,33807,44803,39214,51770,61308,57208,27855,15734,951,0,4,7,2,2,15
856,934,2073,119329,124288,43205,46348,66141,78255,78829,67915,56378,24145,12810,1147,0,6,6,1,1,14
857,1326,2835,2928,3029,487,914,991,816,1472,2002,2033,1292,781,110,5,0,3,1,0,4
858,192,2000,4163,4123,519,737,753,986,1649,2440,3459,2238,1357,90,2,0,2,0,0,2
859,168,511,4867,4806,942,1482,1365,1472,2575,3353,4454,2662,1562,87,10,0,1,0,0,1
860,223,,12988,12532,1840,3157,3436,3244,5397,9205,11803,7251,4810,436,9,2,2,1,2,7
861,353,24911,14464,14539,2458,4463,5032,5073,7411,10426,12066,6638,3851,322,2,2,2,0,0,4
862,9468,110045,2221,2169,252,548,548,542,1024,1561,1904,1354,718,27,4,0,1,0,0,1
863,870,800,42965,42436,10935,14748,17903,17306,24663,30898,29833,15014,7225,388,7,4,3,1,3,11
864,4606,3758,14085,14321,2258,3928,4830,4734,6980,10193,11935,6403,3803,332,0,2,2,0,0,4
865,1310,50000,225848,228393,63713,86876,130509,126675,142591,146348,115584,47985,21016,1357,0,6,4,0,0,10
866,749,1000,14121,13960,2532,3841,4918,4943,6597,9675,10311,5347,2747,113,2,1,3,0,0,4
867,3955,14959,21131,25874,5844,7189,8357,11071,14129,17244,17350,7985,5388,414,0,3,1,0,0,4
868,1036,,46424,45826,17816,20320,21882,25908,32067,33882,26309,10373,4875,361,5,0,2,0,0,2
869,2669,10145,9794,10354,1837,2822,2912,3098,4888,6653,6722,3343,2010,163,0,1,2,1,2,6
870,1440,1000,355233,351908,103545,137481,187949,187850,223178,232618,183261,77687,35884,2287,0,12,15,3,4,34
871,2436,22521,346592,343036,96577,133953,187379,178445,214484,230833,184254,78585,36523,2291,5,12,14,3,4,33
872,7496,13735,147549,150157,40053,60370,90871,77167,91920,97119,75682,30725,13337,781,2,6,5,1,3,15
873,1642,2500,89558,91297,21905,33820,44169,39345,51996,61445,57488,28078,15982,959,7,5,6,2,2,15
874,18288,518597,38353,35760,5325,13163,20555,11689,16818,23118,25524,14294,9163,843,3,3,9,1,2,15
875,14483,502679,19752,19170,2386,6014,7941,4930,8179,12932,15822,9730,6364,642,2,1,7,2,2,12
876,11449,201984,123883,123450,32412,45117,47438,50659,76833,81797,73997,43087,19822,1699,3,5,6,4,3,18
877,3002,13626,304806,310448,102609,129981,177177,189382,209081,191579,130271,49935,22955,1551,0,10,10,4,0,24
878,3104,754473,238714,243523,90339,114383,122560,147473,175570,147774,94208,38447,17618,1226,5,7,7,5,4,23
879,2442,59188,19133,18828,4132,7908,5099,5934,10655,12546,11827,7735,4577,343,1,4,3,1,4,12
880,231,800,9624,9484,1491,3052,2723,2700,4996,7341,8906,5875,4385,422,3,0,1,0,0,1
881,1610,25679,2819,2794,671,1205,836,920,1835,2334,3167,2088,1062,92,9,0,1,0,0,1
882,384,13415,162043,167067,56397,80074,84504,92642,117129,99903,66290,28634,12637,859,4,6,8,4,4,22
883,2488,8265,17791,17398,4011,7236,5252,5903,10385,12445,11178,7365,4198,301,6,4,3,1,4,12
884,5405,,16511,16050,3828,6649,4977,5675,9856,11164,9652,6171,3335,267,13,3,4,1,3,11
885,2367,,56302,61914,20370,23093,21633,31401,40385,38078,31388,17045,10063,683,3,3,5,1,2,11
886,346,17000,19591,19057,2117,5894,7738,4565,7887,12744,16401,10090,6673,675,6,1,7,2,2,12
887,4416,112334,35528,34360,7328,11766,13385,12476,17277,22194,25219,14562,9869,1076,0,1,2,1,1,5
888,8796,275000,18724,18172,2602,6042,7929,5085,7992,12330,14612,8732,5595,488,13,1,8,2,2,13
889,9362,25924,35049,35428,8764,11481,11062,13294,20419,23498,23314,14181,7602,664,7,3,3,1,1,8
890,1800,101783,32628,32772,7964,10922,10149,11846,19213,21501,21452,12888,6905,598,11,3,3,1,1,8
891,357,15500,15209,14363,2599,4391,3609,3751,7067,9797,11370,8058,5088,699,1,1,2,1,1,5
892,349,7060,102126,100827,24935,41358,61415,47926,59419,63729,54909,24801,13030,1114,2,2,11,2,1,16
893,2050,119998,122304,116729,49584,59841,47432,66358,87973,66376,49254,21325,10616,938,5,6,11,1,2,20
894,1314,212775,38470,35935,5346,13225,20910,11883,16962,23159,25788,14480,9111,838,12,3,9,1,2,15
895,703,,25785,34587,8315,9296,10103,14358,19023,19230,18236,9846,5927,461,0,0,1,0,0,1
896,6043,38501,41624,44064,13241,19322,20775,20558,29189,28061,23621,12503,7205,564,0,2,2,1,0,5
897,3900,163010,26858,26617,7786,9646,7553,10525,14883,15678,16826,10599,6647,583,9,1,8,1,0,10
898,527,303004,112079,115344,37862,55767,59429,62370,81711,69072,49899,25023,12343,926,8,5,6,4,4,19
899,543,83619,14170,15377,2021,3778,5648,4495,6528,9798,12399,6682,4636,579,2,1,2,0,1,4
900,2624,76700,3196,3126,145,867,2272,444,1052,1861,2876,2099,1320,135,2,0,1,0,0,1
901,1413,63127,27885,27747,8109,9958,7597,10979,15438,16031,17910,11253,7187,610,4,1,8,1,0,10
902,3149,173121,19753,19169,2386,6000,7902,4901,8159,12818,15723,9590,6151,587,6,1,7,2,2,12
903,6616,80246,54853,57790,13102,21674,27755,23923,33148,35644,31559,15842,8599,670,4,3,3,2,1,9
904,2225,18530,311946,317977,107703,132436,176623,197838,214395,193252,130929,50406,23440,1729,11,10,11,5,0,26
905,1680,13554,8625,8790,1314,1896,2066,2243,3421,5737,8684,5828,4218,656,7,1,1,1,1,4
906,1405,36312,38816,36436,5421,13329,21047,12112,17052,23705,26105,14674,9388,848,19,3,9,1,2,15
907,1586,7803,19560,19806,3170,5143,6451,5793,9279,12985,14547,10317,5937,520,1,2,1,1,2,6
908,869,,14637,15364,2340,4112,3676,4146,7355,10208,13030,8062,5412,460,6,1,1,0,0,2
909,1078,27536,43377,42269,10902,15607,15723,16196,22288,24586,26049,16185,10894,989,10,2,7,2,1,12
910,798,1832,6902,7002,2167,3565,1649,2710,4272,4806,4550,2317,1700,284,3,0,1,0,0,1
911,423,36500,9249,10583,4496,3449,3337,6792,7618,6338,6350,3084,2056,183,5,0,2,1,0,3
912,354,2000,38554,36110,5373,13257,20921,11961,16981,23385,25867,14584,9222,842,15,3,9,1,2,15
913,490,2000,28293,28175,8208,10631,7867,10980,15885,16575,18085,11249,7201,544,4,2,8,1,0,11
914,115,,311778,316678,107264,132760,176805,195956,213989,194108,131992,50602,23521,1714,2,10,11,5,0,26
915,64630,1370379,160027,160770,37781,61545,98788,82548,98021,103999,85052,36656,18102,1432,1,5,10,4,1,20
916,950,3500,65596,64440,24624,29305,27014,35379,47036,41674,28949,11927,6039,730,5,2,4,0,0,6
917,165,,217654,223912,64729,84206,133539,131820,138598,131623,96910,40009,18766,1330,0,6,9,3,0,18
918,481,4990,19072,18569,2473,6038,7954,4937,8186,12375,15544,9289,5880,537,1,1,7,2,2,12
919,2147,1500,41768,41055,9275,13825,14671,14205,20188,24060,26938,17097,11182,938,2,2,10,2,0,14
920,743,42,347005,355107,117175,144853,196147,217265,234939,208684,140903,55142,25085,1686,2,11,5,5,2,23
921,2290,150000,3945,4842,427,802,899,863,1974,2958,3758,2515,1214,62,2,0,2,0,0,2
922,9129,30862,147225,153199,52317,71470,73093,82834,106558,88158,61423,29176,14341,1057,9,5,7,4,4,20
923,469,,14300,13707,3203,5440,4037,4835,8346,9565,8777,5274,3245,322,2,3,2,0,2,7
924,3485,,44173,42903,8979,14109,14984,14109,20421,24989,28033,18169,12244,1090,3,2,10,2,1,15
925,446,5300,55940,60729,20102,23015,21342,31081,40283,37141,30160,15907,9480,644,2,3,5,1,2,11
926,340,1000,13822,12720,3555,6026,6469,5284,7542,8084,8251,4807,3463,417,1,0,3,0,0,3
927,500,6527,81837,78001,28020,37743,35212,40494,54161,44672,38892,18578,9788,871,5,3,8,1,2,14
928,247,3000,10060,9939,2340,3131,1981,3196,5186,6411,8325,5496,3882,528,8,1,3,1,1,6
929,12290,34212,107391,106981,35495,42106,57211,59537,69747,67954,52213,20020,9028,953,0,3,4,1,0,8
930,250,5000,20322,20104,3347,5970,6178,6389,9730,13438,16094,9993,6248,542,7,2,1,1,2,6
931,1572,600,40110,38536,5602,13712,22480,13165,18071,24772,27357,15108,9647,858,3,3,9,1,2,15
932,543,100,38908,36383,5917,13831,20707,12200,17480,23515,25679,14365,9171,836,14,3,9,1,2,15
933,8720,,305440,311415,102002,128951,179000,189639,208806,190769,129061,49345,22231,1481,9,8,9,3,0,20
934,2289,1642,376230,387552,132901,167799,215978,237801,266150,231752,154263,61293,26738,1748,4,11,7,3,4,25
935,981,972,19189,18681,2626,6190,8061,5147,8143,12480,15093,9165,5749,542,6,1,8,2,2,13
936,2767,1065,16298,16473,2650,3677,3337,4459,6605,8675,11045,7108,4996,627,1,1,7,0,0,8
937,10027,412670,71641,71554,15706,29564,43742,27423,40669,49247,39348,20562,10916,1204,4,3,9,1,1,14
938,13269,452759,328903,315715,83954,131122,171905,147223,195607,212121,170822,92313,44237,3622,5,13,18,8,8,47
939,29967,38783,311025,298169,80641,123785,164971,141948,185641,201771,161112,85346,39234,3144,15,13,18,8,6,45
940,7314,243645,2426,2386,449,623,491,647,1140,1944,2056,1684,1336,113,4,0,2,0,0,2
941,763,3124,14371,14541,1746,4196,4054,3478,5501,9086,12547,8442,5457,649,2,2,7,0,0,9
942,778,120,16460,16002,2329,4345,4203,4489,7416,11450,13558,10112,6587,633,5,0,3,0,0,3
943,3953,149008,14630,14443,2640,4900,3224,3853,6416,9269,11227,7621,5613,475,2,3,2,2,2,9
944,1219,9799,14766,14599,2324,4058,3251,3770,6155,9489,12077,8261,6248,495,13,3,2,2,2,9
945,4248,265790,123512,123375,33679,45345,49508,52207,78398,82091,73961,42582,19517,1738,14,7,7,3,2,19
946,1382,45591,27862,26291,5618,8653,8190,8195,13655,18857,18811,12822,8560,770,3,3,3,3,1,10
947,4354,40304,120613,111922,22993,43789,58563,45263,62641,79234,72755,41710,20654,2028,0,4,10,2,3,19
948,5490,31063,36347,35242,6961,11458,10922,10831,19163,25324,24215,16793,10730,1003,2,2,3,2,3,10
949,1398,34560,52400,52759,12375,20726,21446,20199,31389,37715,30342,15616,8451,819,0,3,8,0,0,11
950,4451,91881,4677,4701,546,940,782,1004,1744,3255,4096,3217,2318,150,4,0,2,0,0,2
951,237,7742,14003,13370,2037,3666,3506,3909,6675,9481,11368,8763,5682,489,6,0,3,0,0,3
952,4107,122404,83307,84684,19615,34403,51110,34930,48538,57777,47585,25348,13043,1343,2,5,9,2,3,19
953,2183,13559,27159,25725,5529,9259,8246,8469,13867,17648,17993,11849,7985,851,6,3,3,1,3,10
954,6214,54367,25671,26807,5539,9982,11831,9222,13802,17318,18569,11516,7126,732,7,3,7,1,0,11
955,5841,45428,5608,5510,829,1351,974,1475,2368,3771,5030,3748,2796,271,2,0,2,0,0,2
956,1294,13504,10184,9655,1506,2344,2389,2293,4050,6961,8118,6291,4493,358,7,2,3,1,1,7
957,410,2000,6576,6562,967,1784,1744,1597,2838,4174,5280,3794,2745,208,8,2,1,0,2,5
958,1194,271370,326133,312540,85004,131459,172209,148160,195927,211162,168469,90018,42217,3362,12,13,18,8,6,45
959,1869,22377,123351,123320,33676,45068,48204,52299,78370,81906,73851,42480,19411,1747,13,7,7,3,2,19
960,1224,4680,13331,12595,2252,3889,3163,3473,6241,8323,9271,5991,4454,655,0,1,1,0,0,2
961,6153,60303,4633,4529,1072,1872,1677,1464,2609,3549,3186,2231,1484,73,0,0,2,0,0,2
962,2242,64554,329711,316495,83942,131128,171852,147122,195533,212067,170667,92063,44219,3626,6,15,18,8,8,49
963,282,702790,320805,307556,83635,129183,169866,145696,192384,207320,165174,87729,40959,3303,8,13,17,8,6,44
964,1997,20106,35139,33631,7661,12126,10916,11146,19722,24529,21834,14832,9540,874,9,3,3,3,2,11
965,557,14203,5857,5796,750,1802,1274,1168,2266,4000,4853,3344,2407,221,0,1,2,1,3,7
966,1483,10346,5857,5796,750,1802,1274,1168,2266,4000,4853,3344,2407,221,3,1,2,1,3,7
967,758,4520,9404,8851,1413,2502,3113,3104,4286,6401,7157,4990,3440,558,1,2,2,0,1,5
968,400,1773,335481,322113,87797,135340,175888,152070,201511,216402,172541,92088,43322,3512,12,13,18,8,6,45
969,245,,140215,139868,45263,63702,67091,65829,92880,91076,67735,34176,16904,1390,10,5,4,2,4,15
970,2570,1228,15468,15036,3347,6001,4773,4912,8186,10400,11248,6660,4070,523,2,2,2,0,0,4
971,4069,,14167,13477,2069,3613,2974,3594,5796,8943,11022,8344,5638,578,4,1,2,1,2,6
972,3788,,343137,330316,90518,138444,180046,156471,206927,221997,176947,94711,44727,3535,1,16,17,9,10,52
973,983,,15121,16038,2917,5069,4857,4845,7542,10084,11692,7699,4933,547,0,1,6,0,0,7
974,813,1156,65068,64016,14655,28518,37095,25301,38385,46535,36182,18566,9895,1078,4,5,9,1,1,16
975,157,3000,199725,192805,53169,79103,105789,94423,122220,127960,101393,54499,25592,1904,12,8,12,8,4,32
976,1286,7200,120977,120882,33709,44850,47293,52675,77389,80461,72153,41178,18473,1557,4,7,6,3,2,18
977,6047,4869,122694,120858,26851,48144,66189,47049,69072,83609,73405,40306,20093,1891,0,7,3,2,2,14
978,6521,12800,336634,323338,89416,136628,177204,154292,204035,217794,173064,92042,43332,3559,2,16,17,9,8,50
979,1877,8739,337739,324542,87594,135561,175610,151789,202062,218213,174856,93676,44701,3681,4,15,16,8,7,46
980,11359,303827,8136,7968,1910,2281,2906,2985,4778,6308,5393,2970,1863,304,4,0,3,0,0,3
981,3933,,7133,6804,1689,2796,2031,2211,4096,5341,5793,4306,2429,341,0,1,2,0,0,3
982,8358,76040,141679,140841,39103,57506,57582,58607,89356,90301,78863,48073,22490,1538,7,7,14,3,3,27
983,9990,35341,1007,1001,106,215,253,244,686,1076,2090,1577,819,60,2,0,1,0,0,1
984,2429,37365,4568,4310,1501,2126,1648,1792,2704,3264,3018,1987,1293,159,3,0,3,0,0,3
985,1875,,15605,15090,2384,4080,3441,3614,6503,10033,11865,9055,5875,557,3,2,4,1,2,9
986,728,3173,10544,9728,646,1188,1229,1255,3026,6444,8830,7239,5826,608,6,2,3,1,1,7
987,9723,46334,11306,10387,683,1351,1360,1401,3346,7125,9728,8025,6471,691,0,2,3,1,1,7
988,866,9751,131311,128751,39736,52287,59020,58116,78038,90430,70113,34968,18368,1726,8,8,4,1,2,15
989,4677,114905,137079,136214,37940,55548,55106,56789,87286,87869,76977,47153,21935,1507,5,6,14,3,3,26
