index,size,user,Population_woman,Population_man,under10,10대,20대,30대,40대,50대,60대,70대,80대,90대,transit_count,도서시설,전시시설,공연시설,지역문화활동시설,total
554,13164,357144,97836,100010,19643,26159,50791,57119,57718,66837,61691,30081,10224,346,8,2,0,1,2,5
555,12599,452603,74093,69550,21382,36605,31896,35618,53150,51632,32313,14192,6529,281,14,2,0,2,2,6
556,842,174797,78912,75066,32693,29804,36966,52630,56255,47310,36667,14389,3994,321,16,5,0,0,0,5
557,775,161979,71280,65790,20297,27390,36126,39243,46919,46191,32104,17896,8433,736,12,3,0,2,0,5
558,493,6505,38453,37091,12173,17646,19598,23959,29390,28083,19190,8472,3531,110,0,2,0,1,0,3
559,10560,118815,97418,96903,19283,26938,49126,53178,56583,68162,63406,31112,9919,204,11,5,1,1,0,7
560,6273,383670,71736,66254,21732,32499,31749,38373,50967,48820,29770,12383,5233,228,10,1,1,2,0,4
561,542,20779,60005,59893,15545,23927,39520,38095,41102,41066,30902,14544,5876,394,10,4,5,0,0,9
562,417,42848,26867,26602,7683,9019,11342,13579,15476,16214,12823,5185,1725,75,6,1,0,0,0,1
563,8562,188846,97452,96768,24103,29039,55084,60044,60296,69166,57775,28760,11664,575,7,5,3,2,2,12
564,4136,349202,75364,77679,23908,31267,42599,48102,51630,44719,23636,7129,2376,128,15,2,1,0,0,3
565,3903,236210,80665,82319,19667,34292,52959,40020,51570,57963,37810,15134,5497,121,20,3,0,0,0,3
566,2712,88702,87164,87583,21448,21949,49326,57309,51519,58997,50308,24346,8954,283,5,4,3,1,2,10
567,4337,134516,72389,72037,15512,21797,42640,42114,44654,49648,41133,20480,8571,529,15,4,5,0,0,9
568,2417,171250,48969,50402,17655,18949,29316,36963,38677,36188,24042,7216,2040,71,12,2,0,0,0,2
569,2692,180848,70946,68968,15173,26741,36236,34028,44845,53156,40526,19066,8370,637,7,3,0,2,0,5
570,3913,222330,118447,120420,31599,42889,76758,76616,76581,70657,45324,15476,5306,117,10,4,1,2,0,7
571,4000,92034,81082,83052,19957,23100,51372,55998,51919,54882,43985,17875,5849,86,10,3,1,1,2,7
572,4480,348194,114114,113137,27515,47256,66938,53842,71526,80826,55240,23651,9845,609,19,4,0,1,0,5
573,4587,144520,51841,52135,15128,18866,26877,29544,33905,35567,25805,9979,3464,41,21,3,0,0,1,4
574,4930,288286,53526,53049,20824,22148,24989,32755,39878,35276,24965,9270,3029,58,17,2,0,0,0,2
575,9824,288967,37086,34759,11681,17445,23268,25203,26343,21037,12899,5353,2285,207,30,2,4,0,0,6
576,2929,238120,88861,91046,31371,35871,48273,60741,63558,57891,33730,8816,2759,205,14,4,0,0,0,4
577,3970,229214,88007,90605,30749,34978,49819,61317,62322,54255,29690,8033,2602,262,11,4,0,0,0,4
578,3611,163239,105141,102019,24357,37979,58334,51826,61655,69842,51781,24052,9674,491,13,4,0,1,0,5
579,4577,245598,74452,70936,25521,34400,45128,48030,54680,43385,25475,9630,3315,227,7,1,1,0,0,2
580,648,70539,102427,102347,22252,32009,71685,65214,62544,64443,49163,21961,8235,316,14,1,3,4,0,8
581,427,11524,69441,71502,21645,29879,43005,44645,47537,42967,22327,6583,2214,134,16,3,1,0,0,4
582,2666,196015,90207,90203,23714,35229,59471,52493,60334,56212,37150,14202,4921,125,15,2,2,1,0,5
583,2565,175935,121820,118170,28149,49974,69059,58087,76829,88672,61923,27415,11574,729,17,5,0,3,0,8
584,2447,202235,101402,103558,31407,37437,63238,71052,71209,65297,39418,11019,3267,138,20,5,0,2,0,7
585,1608,60821,53146,52248,20169,26604,20871,27886,41715,35745,21740,7359,2783,177,8,4,1,1,1,7
586,2993,149127,62735,62390,21223,22158,31509,36768,40961,47715,34601,11267,4751,385,18,3,2,3,0,8
587,1499,72884,28392,31264,6550,11611,14459,13563,19757,23795,17064,7151,3031,253,11,1,0,0,0,1
588,3561,137840,22925,22349,8488,10019,14903,13783,15170,14854,7643,2382,1211,104,16,1,0,0,0,1
589,1529,145257,62228,61825,21133,21973,31102,36421,40587,47030,33993,11093,4659,385,12,3,2,3,0,8
590,797,10595,7442,7996,2638,2891,3894,4207,5544,6332,4914,1933,879,90,12,1,0,0,0,1
591,3896,225317,48643,49868,18997,21431,23823,31519,38156,31483,15719,4151,1897,145,6,2,0,1,1,4
592,663,32493,62321,62104,21114,22123,31478,36651,40728,47613,34557,11258,4747,385,34,3,2,3,0,8
593,1920,77591,21572,21836,9722,9443,9617,14050,16095,14162,7508,2552,1414,104,8,1,0,0,0,1
594,3904,199320,43352,52682,11811,18736,24341,25615,36416,38579,20738,5753,2411,185,21,2,0,1,0,3
595,2983,192863,18662,18899,8128,6033,6534,11945,13393,10828,9006,3583,1236,73,14,1,0,0,0,1
596,997,78813,28528,39213,8075,11929,17174,18549,25066,25570,14689,3961,1491,109,11,2,0,1,0,3
597,997,26499,1748,1775,131,154,355,558,638,1300,1554,621,262,19,9,1,0,0,0,1
598,956,37741,11109,10976,3137,3118,5365,6823,6536,7900,7209,3335,1111,52,9,1,1,0,0,2
599,740,19265,59236,60871,12207,21360,37244,30539,38104,49445,30643,12222,5145,182,17,3,1,1,0,5
600,1083,35504,68315,72402,17042,25669,39124,38693,46108,56147,37548,12706,4322,234,16,3,2,0,0,5
601,547,15380,4903,5213,1055,1381,1980,2156,2860,3829,3988,1644,699,16,5,1,0,0,0,1
602,783,24480,83488,83430,21844,30378,53762,48325,53246,66284,43563,12629,4310,346,5,2,2,2,0,6
603,3737,44356,60511,63481,14536,21094,33944,34562,39525,49810,34225,11711,4014,200,17,3,2,0,0,5
604,2811,57687,72214,71975,15556,24596,47121,37571,41540,58543,39504,12972,5797,454,13,2,2,0,0,4
605,7658,277629,53996,53840,16638,22023,28251,29008,35978,40582,25886,7887,4444,760,6,2,0,1,0,3
606,3351,121595,74708,77685,14997,26845,47868,38709,47601,61554,37989,14465,6856,490,16,3,2,1,1,7
607,428,17644,45743,45532,9737,15989,27482,22104,26134,38282,25456,8423,3938,240,24,2,1,0,0,3
608,772,11106,33320,34227,6489,11253,19347,15957,20279,26545,16994,7457,3121,94,5,2,0,1,0,3
609,2830,37297,74552,74872,18303,26156,45799,40330,45672,55427,36747,11971,6586,1008,14,2,0,1,0,3
610,2018,39724,76787,80264,19920,28932,45145,44739,50942,63229,41269,12899,4092,125,21,4,2,2,0,8
611,2196,34548,74711,76901,14593,25633,46285,38743,46703,61154,38683,15914,7350,485,3,4,3,1,1,9
612,2765,193538,25118,25325,5829,9741,15440,11954,13636,15568,13498,6622,3344,249,6,2,0,0,0,2
613,4021,85633,17640,17656,6424,9078,7794,9516,13889,11736,7739,3393,1349,70,24,1,0,0,0,1
614,1769,82845,2485,2362,303,657,849,705,1099,1768,1889,933,657,43,10,1,0,0,1,2
615,1265,7133,1375,1455,215,388,686,640,813,1207,1582,849,531,52,5,1,1,0,0,2
616,6249,198569,27165,27146,6148,10865,16071,12438,14202,16540,14717,7414,3919,271,12,2,1,1,0,4
617,1526,156932,27929,29002,12608,13169,15310,20502,23307,19553,11328,4265,1484,52,5,1,0,0,0,1
618,4190,103123,82978,80646,23905,27508,43174,52489,53405,60413,54040,23343,8916,762,11,4,0,1,1,6
619,2504,119564,73204,71160,13898,20211,36864,37084,39041,52215,48603,22577,8728,385,15,3,0,0,0,3
620,753,98960,90783,86099,25769,37219,43600,50829,60320,64369,46433,16630,6832,383,15,3,1,0,0,4
621,10652,257201,63896,62694,15117,19208,34986,35709,37232,47456,40951,18015,6706,328,6,2,2,0,0,4
622,3642,525568,120261,113487,37310,50174,59037,74928,84220,86942,65137,24154,9290,540,23,3,0,1,0,4
623,2951,153909,119397,114194,37349,50626,58242,73706,84119,85063,65648,24280,9364,798,19,3,0,1,0,4
624,3890,192368,46836,45224,11853,15003,26151,31151,29457,36597,28996,11521,4597,91,8,1,0,0,0,1
625,3244,204182,106139,100937,30009,33717,48976,65494,64621,69352,58639,24027,9291,700,14,2,0,1,1,4
626,2688,156247,96268,94014,22957,28263,48682,55144,55282,68310,61799,27282,10724,648,21,3,0,0,1,4
627,3280,149427,115499,109455,36388,49463,52827,69041,81283,80017,59558,21772,8265,656,27,3,0,1,0,4
628,958,19859,4955,5504,973,1614,2126,2039,2708,3858,3828,1823,1053,139,14,1,0,0,1,2
629,2299,84986,12834,11915,4956,7722,5034,5526,11322,9005,5664,3278,1097,35,4,1,0,0,0,1
630,4938,205799,30915,30423,14812,14290,12414,19047,24253,16634,10549,4589,1146,24,9,1,0,0,0,1
631,1826,58598,18632,18379,5087,7666,9091,8277,12234,13814,9559,5464,2644,123,11,1,0,0,0,1
632,1347,105630,19671,18291,5545,9019,7420,7249,14081,12632,9771,5408,2351,156,9,1,0,0,0,1
633,789,21115,1620,1802,124,410,1007,595,746,1728,1972,981,549,58,15,1,0,0,0,1
634,1370,120266,11690,11842,3122,4201,5628,5621,7176,9749,8252,3838,1613,85,10,1,0,0,0,1
635,2606,80730,10110,9920,2152,3322,3662,4039,5779,7227,6533,3470,1961,280,13,1,0,0,0,1
636,1451,66770,4761,4716,926,1278,1403,1532,2080,2984,4510,2522,1398,143,14,1,0,0,0,1
637,500,8160,474,563,39,30,85,104,144,373,592,282,142,44,13,1,0,0,0,1
638,1937,92282,11999,11490,2764,4462,4461,4551,6917,8372,8100,4198,1903,82,10,2,1,0,1,4
639,1045,23556,918,916,62,172,162,180,353,621,1190,554,560,50,8,1,0,0,0,1
640,1497,42815,3328,3070,798,757,690,962,1465,1879,2398,1495,806,65,10,1,1,0,0,2
641,1970,39668,11999,11490,2764,4462,4461,4551,6917,8372,8100,4198,1903,82,10,2,1,0,1,4
642,481,10174,0,0,23,46,49,59,161,214,209,48,84,0,8,1,0,0,0,1
643,995,42823,979,952,63,174,232,195,334,664,1013,609,295,8,6,1,0,0,0,1
644,1683,0,14640,14426,3542,4597,4906,5425,8468,9012,7393,3179,1455,130,6,1,0,1,0,2
645,4245,175462,15383,15103,4436,5755,6620,7014,10577,11507,9588,4272,1788,20,14,1,3,0,1,5
646,1287,34088,725,855,44,56,76,130,160,164,227,149,76,0,6,1,0,0,0,1
647,1058,33146,846,997,115,551,1326,343,693,851,588,170,50,0,1,1,0,0,0,1
648,1321,180726,1441,1516,747,682,522,878,1193,797,705,311,191,0,13,1,0,1,2,4
649,2057,71656,7806,7934,2957,2901,3864,4309,4411,4820,4554,2591,1589,192,10,1,0,0,0,1
650,2185,99542,37303,38657,14880,16198,20701,25490,28272,22700,14683,6201,1861,81,14,2,1,1,0,4
651,2999,139210,32566,35248,10934,15664,19109,19959,26577,23309,14035,5819,1958,111,15,2,0,0,1,3
652,1291,68781,19542,22618,7351,9147,11370,14790,17425,13061,7782,2929,1137,108,12,1,0,0,0,1
653,6421,276622,46707,51386,15852,18356,23896,30740,35482,30091,20853,8557,3253,184,13,3,1,1,1,6
654,1715,49707,44879,50044,15647,18088,25815,34658,37334,29846,20400,8299,3124,187,11,2,1,1,1,5
655,5317,259004,31982,31839,10810,13658,11994,16807,22585,15901,11087,4449,1670,46,12,1,1,0,0,2
656,999,62814,44590,47583,15551,20559,23845,27894,35580,29862,17810,7100,2383,118,29,3,0,0,1,4
657,3382,176840,9185,8987,4177,3353,2231,5455,6621,4429,4239,2264,742,21,8,1,0,0,0,1
658,4323,281601,29185,27954,9271,12257,13829,15531,21318,19767,13405,7139,2768,58,14,1,1,0,0,2
659,6813,621307,75463,69891,24792,32097,26296,34350,51568,41373,24394,14457,5203,200,19,1,0,0,0,1
660,2887,355904,79895,82961,25293,32137,44253,47369,51374,45506,24334,6671,2085,157,24,3,1,0,0,4
661,2592,360300,62984,58692,22523,31834,22590,25988,48648,40757,24945,17295,6166,184,18,1,0,0,0,1
662,4461,375675,30781,31092,9729,10954,20569,18827,20677,19256,13934,6320,2263,208,14,1,1,2,1,5
663,792,20904,2142,2366,495,838,670,762,1424,1513,839,402,173,0,11,1,0,0,0,1
664,2775,333476,47114,44443,13303,19876,25663,21926,32787,30786,21260,13641,6022,458,21,2,0,0,0,2
665,5059,838117,107859,102511,37758,50565,45338,57592,82500,68513,40760,26045,10009,317,37,2,0,1,1,4
666,4965,437419,69130,65394,19718,27018,35492,36997,45841,43476,29186,17046,7722,543,25,2,2,2,1,7
667,2733,179061,13183,13867,4181,5427,6596,7023,9836,9428,6934,3531,1417,73,7,1,0,0,0,1
668,6607,489194,58524,56613,17425,21009,27654,31436,38748,38093,26905,15508,6765,504,35,2,0,0,0,2
669,5560,517171,48914,45162,16299,27191,18322,17822,39426,30766,16985,11198,5251,587,10,1,1,0,0,2
670,2728,108092,7790,7597,1518,2748,3568,2724,3671,4364,3752,1729,614,47,13,1,0,0,0,1
671,1981,260850,41359,38273,16111,24799,20735,18258,37122,27101,15869,10511,4322,220,14,1,0,0,0,1
672,4494,258176,42988,42463,14774,18427,18251,24084,29924,28373,16691,6688,3172,514,14,1,0,0,0,1
673,706,35733,5683,7063,595,2057,3209,2436,2746,3715,3553,1519,778,63,11,1,0,0,0,1
674,264,67677,41819,39781,15322,17632,21641,24645,32007,29419,19576,11510,4998,523,14,1,2,0,0,3
675,602,25689,5821,5751,1907,1513,2277,3217,3251,4126,3386,1105,333,0,6,1,0,0,0,1
676,6905,289567,66909,63674,20133,30743,32439,35263,46969,49172,35142,12152,4937,236,25,3,1,0,0,4
677,7268,238030,25283,25284,6937,11431,12321,13019,16421,18007,15163,5851,2425,240,8,2,1,1,3,7
678,818,90063,67039,63864,18197,25089,31401,34657,41305,45927,33901,12178,4908,166,12,3,0,0,0,3
679,3519,157939,41051,40501,12607,15435,19175,21636,26146,29273,25830,9224,3361,274,10,2,1,1,2,6
680,1942,46088,80429,78380,17082,25984,47203,44880,48750,61584,51559,25081,11128,679,24,3,0,2,0,5
681,6952,248293,76771,73212,19191,25912,39168,38348,46010,57538,44434,19789,9048,650,14,1,0,0,1,2
682,6565,310839,47540,45405,19390,19526,19114,27264,34457,28851,18087,7880,3445,230,3,1,0,0,0,1
683,2185,69762,75646,71346,15157,21857,41454,37999,43674,51549,42705,22773,9552,264,26,3,1,2,0,6
684,798,198511,91121,86073,18784,27168,49304,45901,52680,64284,52825,26688,11361,345,13,2,1,1,0,4
685,5310,187750,70382,68157,13905,20339,40987,38333,41025,50207,41848,21597,9082,195,13,3,0,2,0,5
686,3296,99966,35821,36115,11396,14370,20140,21931,23135,22554,17851,6987,3026,176,4,2,3,1,1,7
687,1941,41747,4736,4565,960,1404,1680,1861,2534,3083,3994,2212,1322,94,4,1,0,0,0,1
688,1386,131709,4962,5416,1726,1618,2249,3224,2422,2663,2715,1437,1016,97,13,1,0,0,0,1
689,3484,174605,12014,14875,2573,4172,4961,5393,7025,7223,5000,2287,980,16,9,1,0,0,0,1
690,2158,103785,31850,32277,10201,12354,15014,17841,20498,19364,15922,6534,2843,176,19,2,2,1,1,6
691,2103,165726,46646,43369,19066,20851,18965,28105,35360,28977,17498,8229,3314,100,9,2,0,2,1,5
692,8547,428922,34624,33840,12274,12437,11114,18964,20085,16179,9443,4279,1814,175,12,2,0,0,0,2
693,304,9461,1438,2037,341,489,945,682,972,1293,1120,738,432,15,10,1,0,0,0,1
694,4997,19487,1336,1445,135,266,490,226,339,839,1079,661,357,41,7,1,0,0,0,1
695,942,36319,8812,8983,1442,2983,3824,3525,4819,6996,6497,3005,1639,47,15,1,0,0,0,1
696,271,29769,642,736,18,64,4057,2412,713,588,505,161,106,0,8,1,0,0,0,1
697,279,2647,181,224,6,6,26,48,87,95,152,84,111,9,8,1,0,0,0,1
698,1654,267275,83060,77619,33504,39652,31457,44362,64223,53781,31924,14014,6105,169,5,4,0,1,1,6
699,2700,300689,82301,77025,35175,38150,28738,46308,62681,47512,28054,12632,5058,153,6,3,0,1,1,5
700,1998,202734,82133,77147,36159,38378,32075,51405,64479,49305,29821,13503,5547,230,10,4,0,2,1,7
701,944,38129,34983,33988,15877,16423,12825,22609,27256,20697,11602,5120,2074,151,4,2,0,0,0,2
702,398,4745,3157,3512,757,1036,1416,1900,2400,2789,3028,1518,683,71,12,1,0,0,0,1
703,6516,281808,32114,31715,11104,13111,15798,20400,23011,22575,15812,8062,3899,302,11,2,0,1,1,4
704,330,24104,21381,21925,7245,8322,8840,12749,13354,12180,9915,5725,3080,144,17,2,0,1,0,3
705,741,68718,25249,26235,7471,9959,13657,14540,17620,19863,14881,7427,3554,190,12,2,0,1,0,3
706,1859,32056,2027,2401,261,486,806,657,1095,1739,1518,865,533,99,10,1,0,0,1,2
707,447,11891,34015,34075,10869,13234,16300,19889,22764,23898,17114,8554,4230,313,13,3,0,1,1,5
708,1163,125615,17600,17905,5096,6446,7341,9894,10811,10381,8185,4887,2626,123,10,2,0,1,0,3
709,1080,54752,2594,2725,301,734,1021,817,1202,2043,2160,1268,749,87,5,1,1,0,0,2
710,1044,109981,34049,36505,11886,13069,18216,22659,24398,23923,15636,6648,2807,70,16,1,0,0,0,1
711,4200,181529,18686,19824,6029,9657,9305,9379,14892,13384,7157,3289,1705,183,14,1,0,1,0,2
712,729,18369,1878,2090,372,398,642,782,874,1078,1094,639,398,24,5,1,0,0,0,1
713,2813,190142,36081,38418,10104,13453,24195,21840,24512,26335,16855,7666,3438,182,5,1,0,1,0,2
714,478,65539,10007,10860,4045,4068,3354,5582,7473,5236,4339,1962,995,73,16,1,0,0,0,1
715,969,76105,9428,10423,2757,2863,4166,5264,6417,6630,5637,2783,1511,84,8,1,0,0,0,1
716,2616,161185,54988,56964,16795,22604,31118,34322,38408,41088,27725,11906,5344,129,14,1,0,0,0,1
717,1209,18982,3019,3669,752,1123,1841,2260,2259,1972,1709,833,404,32,0,1,0,0,0,1
718,5132,522458,58840,59123,22326,25370,27248,35017,42401,37913,22381,8602,3633,96,13,1,0,1,1,3
719,2187,90752,36041,38548,7084,11523,21147,20152,24170,27328,19725,9123,4055,233,39,2,0,1,0,3
720,998,37408,4446,5132,549,1382,2164,1394,1994,3573,3593,1501,764,32,6,1,0,0,0,1
721,998,48365,7287,8414,949,2418,4662,2240,3192,5269,4502,1809,993,58,6,1,0,0,0,1
722,1985,137431,17222,17098,4964,7092,8782,8045,10946,12800,9300,3447,1799,224,12,1,0,0,0,1
723,1127,62151,2454,2707,924,624,1183,1508,1047,1413,1943,1252,640,30,6,1,0,0,0,1
724,1999,104331,2430,2493,161,475,1054,615,790,1726,2367,1432,1109,196,9,1,0,0,0,1
725,4919,175773,11666,11821,1881,3464,5506,4034,5061,8122,8573,4310,2379,104,17,2,1,1,1,5
726,611,1937,841,940,210,289,466,602,554,801,781,314,100,0,3,1,0,0,0,1
727,6450,412890,89439,84833,36507,33939,38614,59403,68963,48391,40374,18642,5265,481,14,4,0,0,0,4
728,1323,70699,69822,68397,21562,20167,27835,40446,42817,42398,39646,18425,6219,469,13,3,1,1,1,6
729,2202,5933,54277,53805,14573,15360,21510,30294,32344,35045,36326,17181,5256,249,25,3,1,1,2,7
730,2218,243569,108148,102897,40627,39703,45734,65142,74115,69624,57386,24933,7238,419,11,5,0,0,0,5
731,844,207171,117660,111824,43562,41727,44908,68317,81267,58389,50140,22395,6075,486,16,4,0,1,0,5
732,3486,281704,67771,66323,20562,19727,28520,40115,43087,40093,37402,18117,5636,357,16,4,1,1,2,8
733,719,112297,43069,43133,12563,12940,18992,26082,28171,30898,31282,14978,4577,237,19,3,1,1,2,7
734,1526,60175,77751,74257,29766,29140,34988,51719,59867,42053,35216,16317,4692,421,9,4,0,0,0,4
735,4574,148545,27490,27229,10238,14763,16658,17076,22648,18709,12841,6008,1798,156,29,1,0,1,2,4
736,567,26655,1868,2283,178,394,951,724,924,1781,1602,874,489,36,12,1,0,0,0,1
737,739,56118,46284,51123,17611,21347,27740,30785,36698,32157,20362,8748,2910,157,15,4,1,1,0,6
738,1774,153372,45737,44817,25513,21824,12102,31483,38280,18537,8690,1807,169,0,15,3,0,0,0,3
739,1669,184361,43943,44206,28541,19535,15555,39321,38152,19989,11730,2571,325,20,15,1,0,0,2,3
740,2193,182421,55209,55011,37111,26819,19005,50282,50654,24636,13149,2573,221,0,7,2,0,0,0,2
741,4499,119382,16231,19098,5792,4883,8355,12743,11322,10781,8654,3184,1247,116,7,1,0,1,0,2
742,2818,156054,76961,82149,30985,35435,47871,56383,61485,45546,25895,10426,3028,139,24,3,0,1,0,4
743,1965,41141,4738,5351,887,1726,2278,1878,3082,3975,3782,1757,899,62,8,1,0,0,0,1
744,4506,86836,17828,19778,7274,8654,12685,13145,15772,13748,9085,4258,1377,82,9,2,3,0,0,5
745,2931,98621,72986,77182,29367,33930,45424,53317,59119,44467,26850,11289,3551,205,24,4,0,1,0,5
746,3907,42362,2332,2718,292,488,921,1069,1260,1878,1881,1022,535,50,6,1,0,0,0,1
747,6464,422015,67271,67783,31052,39046,33673,45155,58861,37558,16622,5282,1195,37,6,1,0,1,0,2
748,1696,210990,54693,54185,29092,29378,20861,39810,49020,25909,11753,3265,689,12,10,2,0,0,1,3
749,1141,88596,24864,24561,14347,13322,16544,18864,21417,17233,9461,1744,362,25,7,1,0,0,0,1
750,2965,267152,69388,68561,38453,36024,25080,51781,61499,30963,13487,2827,399,0,9,3,0,0,0,3
751,1628,24205,91891,96765,37244,46808,50893,62996,74764,53879,28823,11170,3195,139,27,3,0,0,0,3
752,1619,55429,24806,25853,12359,17151,11229,16047,25346,17554,10255,4050,1699,114,20,2,1,0,3,6
753,5226,152440,29845,29420,7505,11482,17517,12604,18385,19793,18572,10595,5076,413,11,1,1,3,1,6
754,1114,79599,7299,6892,1918,2590,2611,3141,4356,5293,5251,2934,1572,235,18,1,0,0,1,2
755,708,29122,2157,2036,549,537,693,877,1040,1396,1663,979,582,59,18,1,0,1,0,2
756,2904,133300,17085,16696,3728,6034,5944,6040,10386,12198,12464,6291,2708,93,13,2,1,1,2,6
757,3683,207421,17659,18821,4212,6120,8633,6145,9791,11334,12048,6799,3923,390,14,1,1,1,1,4
758,1604,82804,28217,27176,6149,8225,8978,11015,15864,19598,19730,9965,4724,313,11,2,1,1,1,5
759,3049,184494,23471,22606,5304,7195,7791,9477,13865,17981,18244,9371,4544,292,6,2,1,1,1,5
760,2565,81547,4951,4795,1423,1064,1753,1982,1804,2659,3322,1710,1083,87,9,1,1,2,1,5
761,1525,71348,4930,5013,844,1126,1483,1723,2526,3410,3807,2242,1238,71,7,1,0,1,1,3
762,1454,58008,8048,8148,971,2137,2393,1964,3343,5892,8195,4448,2511,114,11,1,3,1,2,7
763,797,39304,4209,4265,727,1561,2005,1420,2078,3161,2893,1552,991,85,8,1,0,0,0,1
764,10997,496904,44798,42566,9310,14010,21418,19655,23838,30937,28049,12242,6606,524,12,1,0,0,2,3
765,1116,72130,3286,3501,376,499,1278,905,1011,2355,3111,1750,1200,68,3,1,2,1,1,5
766,1404,42035,3369,3393,831,1154,1079,1217,2235,2635,2825,1736,976,59,8,1,1,1,2,5
767,1140,53524,6308,6160,1046,1265,1377,1814,2518,4134,4956,2708,1922,106,3,2,0,0,0,2
768,1147,32010,2153,1967,352,774,692,555,1078,1098,1515,749,387,13,8,1,1,0,0,2
769,11449,283219,43879,42764,11083,18951,32949,22213,23775,27884,26174,13557,8079,507,11,3,2,2,1,8
770,1069,69396,8216,8225,1514,2564,2687,2697,5036,6698,6831,4615,2300,141,27,1,0,1,0,2
771,912,34882,1957,1970,122,175,219,284,607,1580,2697,1631,769,50,6,1,0,1,1,3
772,1875,69452,12838,12465,4068,5203,5069,5721,8262,9058,7361,3402,1710,95,5,2,1,2,1,6
773,1635,41815,3168,3187,725,938,1018,988,1528,1854,2297,1530,715,54,6,2,1,1,0,4
774,1047,44875,7990,7792,1099,1776,2243,2218,3234,5336,6234,3408,2088,257,5,2,0,1,1,4
775,3859,134304,34688,33684,8087,12417,16574,14624,22179,25005,22674,13379,6363,413,9,1,2,4,2,9
776,2583,119311,25193,24009,4720,8581,10213,9289,14120,17991,17420,8986,3945,222,7,1,0,1,0,2
777,551,21903,2228,2438,597,346,906,1133,696,1092,1658,833,437,45,9,1,0,1,2,4
778,880,3362,1835,1891,127,219,300,406,594,1241,1878,1123,863,56,9,1,0,0,0,1
779,2018,110404,10746,10494,2161,4062,3875,3399,6816,8323,8637,4708,2043,50,17,2,1,0,0,3
780,2344,97058,11090,11785,3772,4594,3883,5251,8469,8151,6887,3489,1830,151,22,1,0,0,0,1
781,1160,11495,2837,2689,294,377,692,723,1129,2096,2457,1448,690,104,6,1,0,0,0,1
782,365,2258,584,732,159,248,173,201,359,613,778,244,182,0,2,1,0,0,0,1
783,2651,105463,21289,20326,6484,7032,7287,10086,13183,15036,13124,6082,2647,182,11,1,1,0,0,2
784,695,6957,586,641,262,263,212,335,467,657,664,335,195,5,20,1,1,0,0,2
785,2979,129845,19566,18187,9195,11002,7801,12628,16984,12775,7383,2275,927,55,20,1,0,0,0,1
786,889,21721,3983,4630,702,1003,2421,1542,1826,2419,3092,1367,924,74,11,1,1,0,0,2
787,9890,401141,56635,53715,13380,21097,28848,26641,34294,39883,31653,13518,7485,384,7,1,0,2,1,4
788,822,9884,2199,2300,680,530,831,1274,955,1357,1730,904,435,39,7,1,0,0,0,1
789,1380,37310,1547,1610,301,516,330,327,969,1031,918,440,251,30,11,1,1,0,0,2
790,917,4632,6334,6156,1144,1363,1463,1873,2687,4344,5058,2693,1971,106,7,2,0,0,0,2
791,868,22588,3241,3428,938,1146,1160,1808,1733,2251,2594,1247,676,11,3,1,0,0,1,2
792,1579,56073,1605,1534,401,644,754,712,865,1241,1250,522,435,41,7,1,0,1,1,3
793,968,22986,40743,38427,7923,12027,19598,16022,18582,22975,23447,12248,8019,595,9,1,2,0,0,3
794,1041,7255,459,446,96,198,222,166,231,414,334,214,124,22,10,1,0,0,0,1
795,1097,26471,4564,4601,1911,2603,2146,2745,3837,3228,2217,920,407,39,4,1,0,0,0,1
796,973,8018,486,365,639,290,198,798,374,229,329,189,90,0,8,1,2,0,0,3
797,7702,459209,51327,48334,11622,18706,28097,21525,28671,32212,28201,13509,7825,377,6,1,2,1,1,5
798,1570,51580,12916,12515,3977,4592,5092,5891,7219,8188,7176,3602,2014,114,7,1,2,1,0,4
799,4676,110809,21814,21036,6961,8073,11136,11561,12805,13981,11874,5893,2986,209,8,2,1,0,0,3
800,502,43709,69185,66296,14044,24298,44261,29672,33753,40021,36699,18560,11029,556,11,2,3,3,1,9
801,1160,91814,1883,1926,1026,1248,434,963,2067,1421,1113,424,174,0,8,1,0,0,0,1
802,908,137230,5634,5592,1096,1511,1317,1745,3228,4033,4931,3344,1724,103,20,1,0,1,0,2
803,1618,15470,861,885,95,176,183,201,416,737,1050,538,267,22,5,1,0,0,0,1
804,474,13474,800,785,49,97,80,94,252,625,1021,472,267,11,4,1,0,0,0,1
805,1153,16095,2317,2267,309,561,488,626,1175,2068,2592,1360,781,7,9,1,0,0,0,1
806,775,10680,1071,1148,189,293,303,356,761,1018,1402,810,375,26,5,1,0,0,0,1
807,962,18760,1023,974,103,93,149,141,252,753,1273,739,441,24,9,1,0,0,0,1
808,854,56502,221,209,5,12,51,13,53,232,163,77,93,23,5,1,0,0,0,1
809,696,3727,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,1
810,2215,102022,9284,9075,2861,3279,3658,4046,5676,6230,5210,2470,1209,42,4,2,1,2,1,6
811,882,46320,3168,3187,725,938,1018,988,1528,1854,2297,1530,715,54,6,2,1,1,2,6
812,488,19534,1110,1118,55,1013,133,172,264,663,1226,631,382,27,8,1,0,0,0,1
813,3948,65678,7773,7622,1001,1543,2115,1975,2987,5220,6328,3441,2047,189,5,2,0,1,1,4
814,1874,42900,4090,4428,952,1299,1354,1676,2459,2572,1456,589,226,10,10,1,1,1,2,5
815,1395,1401,4262,4292,710,1380,2438,1205,1961,3006,3600,1843,1044,36,5,2,0,1,1,4
