index,시설명,size,user,latitude,longitude,Population_woman,Population_man,under10,10대,20대,30대,40대,50대,60대,70대,80대,90대,transit_count,도서시설,전시시설,공연시설,지역문화활동시설,total
1215,통영시립도서관,1694,80235,34.8616913,128.4247109,21677,21168,3377,5558,4359,6046,10842,13552,15269,9411,3969,250,5,2,0,0,1,3
1216,통영시립욕지도서관,886,1871,34.6367064,128.2635531,151,185,32,48,106,185,234,152,77,0,5,0,3,1,0,0,0,1
1217,통영시립충무도서관,2001,105561,34.8732134,128.4204967,19537,19238,4154,6384,3930,6159,11210,11817,11829,6913,2998,224,8,2,0,0,0,2
1218,함안군립칠원도서관,1915,57761,35.30493,128.5154692,3568,3744,195,637,624,618,1073,2145,3390,2160,1905,305,10,1,0,0,0,1
1219,송악도서관,1551,39266,33.2266245,126.2486697,4487,4367,2647,3079,2110,2712,4047,3583,1765,731,319,30,4,1,0,0,0,1
1220,제남도서관,2041,15688,33.2795421,126.7049929,2387,2453,1031,1230,678,979,1961,1936,1628,1042,806,80,0,1,0,0,0,1
1221,서귀포도서관,2613,42141,33.2585558,126.5616888,21083,20082,4403,6510,6633,7034,11381,14251,12940,8217,4174,281,7,3,6,1,1,11
1222,동녘도서관,2077,28580,33.5206535,126.8547591,2065,2029,748,807,488,1062,1374,1102,805,332,179,12,6,1,1,0,0,2
1223,제주도서관,6190,151406,33.5006339,126.5412907,54475,52087,15086,20610,21954,23860,32637,37023,30264,16397,7564,567,14,3,3,2,2,10
1224,한수풀도서관,2195,35975,33.4202966,126.2685858,4475,4555,149,435,562,546,1226,2517,4484,3179,2704,271,5,1,1,0,0,2
1225,표선도서관,2039,42038,33.3237563,126.8385045,2297,2249,617,720,606,904,1376,2045,1950,992,701,89,4,1,1,0,0,2
1226,성산일출도서관,2115,27291,33.4553198,126.9122921,2218,2351,772,1272,357,634,1619,1366,1123,653,577,27,6,1,0,0,0,1
1227,안덕산방도서관,1838,53671,33.2550127,126.3307261,1739,1857,536,597,777,640,1219,1666,1646,905,565,36,4,1,2,0,0,3
1228,서귀포시동부도서관,1424,41988,33.2617403,126.6083715,3023,3062,723,910,832,972,1866,2205,1938,1183,717,42,7,1,1,0,0,2
1229,서귀포시서부도서관,1301,81556,33.2507969,126.432089,4857,4957,3850,3585,3361,5536,6904,6013,4738,2378,1117,41,12,1,3,0,1,5
1230,서귀포시중앙도서관,3416,134737,33.2514152,126.5076827,10492,10509,5725,6568,4747,6454,9580,8606,5648,2865,845,5,25,1,2,1,1,5
1231,서귀포시삼매봉도서관,1624,27982,33.2446073,126.5517635,11057,10574,2444,3463,3571,3854,6085,7576,6483,4158,1991,167,9,2,5,1,1,9
1232,서귀포기적의도서관,911,58757,33.2542636,126.5700526,21110,20023,4451,6441,6574,6979,11219,14241,12846,8166,4188,288,15,2,4,0,1,7
1233,애월도서관,1501,60497,33.4633212,126.3314033,1919,1928,564,626,920,932,1235,1338,1027,649,331,11,7,1,0,0,0,1
1234,탐라도서관,4998,260846,33.4791164,126.4770522,41726,39463,14250,18305,24250,23017,27746,28393,17555,6902,2687,422,8,1,2,0,0,3
1235,한경도서관,1049,30369,33.3500891,126.1846132,939,910,304,349,361,529,673,566,651,294,115,5,11,1,0,0,0,1
1236,조천읍도서관,1231,60644,33.5307681,126.6673798,3344,3376,886,1483,948,1031,1999,2297,2132,1038,824,149,3,1,0,0,0,1
1237,제주시우당도서관,7037,240132,33.5153518,126.5488908,27322,27001,6588,9132,9488,10521,16171,19918,17476,10397,5747,459,4,2,1,2,0,5
1238,제주특별자치도 한라도서관,4823,134519,33.4763664,126.516046,12493,12327,5125,5770,5861,6958,8562,7991,4878,1891,602,69,2,2,2,2,1,7
1239,제주시기적의도서관,728,51735,33.5017487,126.5356092,60475,58363,18070,24593,25367,27991,38042,41784,33524,17475,7882,570,16,2,4,2,3,11
1240,제주꿈바당어린이도서관,1025,71780,33.4806652,126.4999898,35809,34267,13530,15082,18408,20359,24918,23346,14398,5874,2511,438,7,2,3,2,3,10
