city,small,name,address,size,user,latitude,longitude,Population_woman,Population_man,under10,10대,20대,30대,40대,50대,60대,70대,80대,90대,transit_count,도서시설,전시시설,공연시설,지역문화활동시설,total
대구광역시,북구,행복북구 생활문화센터,대구광역시 북구 구암로 47,666,50,35.9352369,128.5462103,20608.0,19480.0,3356.0,7610.0,13381.0,8925.0,11028.0,17060.0,14402.0,6059.0,3008.0,223.0,14.0,2.0,1.0,0.0,2.0,5.0
대덕구,,송촌문화의집,대전광역시 대덕구 동춘당로94번길 11,80.08,1350,36.36571399,127.4398645,21881.0,21059.0,4887.0,9337.0,10524.0,8454.0,13570.0,17549.0,12253.0,4563.0,1929.0,82.0,10.0,1.0,0.0,0.0,1.0,2.0
대덕구,,신탄진문화의집,대전광역시 대덕구 신탄진로796번길 62,40.2,,36.44897109,127.4328718,9584.0,10197.0,3555.0,3114.0,4756.0,6621.0,6374.0,7544.0,5603.0,2456.0,996.0,15.0,15.0,1.0,0.0,0.0,1.0,2.0
대덕구,,회덕문화의집,대전광역시 대덕구 대전로 1348(읍내동) 평생학습센터,1048.362,95,36.37411899,127.4206555,11358.0,10397.0,2089.0,2926.0,5447.0,5063.0,5714.0,8165.0,7498.0,3655.0,1481.0,152.0,8.0,1.0,0.0,1.0,2.0,4.0
대전,대덕구,대덕문화원,대전광역시 대덕구 대전로 1348(읍내동),"1,099","34,600",36.3741118,127.4206213,11358.0,10397.0,2089.0,2926.0,5447.0,5063.0,5714.0,8165.0,7498.0,3655.0,1481.0,152.0,8.0,1.0,0.0,1.0,2.0,4.0
대전,동구,동구문화원,대전광역시 동구 동구청로 60 대전동구생활문화센터,"2,952","100,000",36.3041296,127.4593605,12004.0,11686.0,3389.0,5885.0,4091.0,4130.0,8270.0,6956.0,6353.0,3798.0,1726.0,96.0,10.0,1.0,0.0,1.0,2.0,4.0
대전,서구,서구문화원,대전광역시 서구 계룡로 533번길 38(탄방동),"3,566","100,000",36.3443488,127.390364,29350.0,26980.0,5967.0,9020.0,20402.0,18116.0,17917.0,17010.0,12773.0,5168.0,2305.0,267.0,7.0,,,,,
대전,유성구,유성문화원,대전광역시 유성구 문화원로 46(궁동),"2,436","20,000",36.3598575,127.3408467,16554.0,19032.0,3299.0,6786.0,21633.0,11605.0,9433.0,10751.0,9053.0,3743.0,1400.0,108.0,11.0,0.0,0.0,0.0,1.0,1.0
대전,중구,중구문화원,대전광역시 중구 대흥로 109,"1,699","20,000",36.3233553,127.4242142,18617.0,17275.0,2391.0,4071.0,10655.0,8415.0,8975.0,10142.0,10131.0,6300.0,3004.0,288.0,14.0,0.0,0.0,3.0,1.0,4.0
대전광역시,동구,동구 생활문화센터,대전광역시 동구 동구청로 60(가오동),2951.38,"65,472",36.3041296,127.4593605,12004.0,11686.0,3389.0,5885.0,4091.0,4130.0,8270.0,6956.0,6353.0,3798.0,1726.0,96.0,9.0,1.0,0.0,1.0,2.0,4.0
대전광역시,서구,둔산1동 생활문화센터,대전광역시 서구 둔산중로 65 둔산1동생활문화센터,562.2,258,36.3525322,127.3862427,23591.0,21641.0,6840.0,10387.0,12297.0,13597.0,17634.0,15788.0,9956.0,3769.0,1775.0,194.0,25.0,0.0,0.0,1.0,1.0,2.0
무안군,,무안문화의집,전라남도 무안군 무안읍 창포로 8,280.6,3492,34.99033496,126.4720225,4097.0,4100.0,354.0,710.0,1014.0,864.0,1264.0,2541.0,3811.0,2936.0,2364.0,190.0,9.0,1.0,0.0,1.0,2.0,4.0
부산,강서구,강서문화원,부산광역시 강서구 낙동북로 477,"1,146","7,632",35.2123248,128.980679,925.0,1010.0,271.0,143.0,422.0,569.0,456.0,658.0,559.0,322.0,95.0,0.0,29.0,0.0,0.0,0.0,1.0,1.0
부산,금정구,금정문화원,부산광역시 금정구 중앙대로 1826번길 10-4,709,"11,500",35.2472979,129.0931766,24407.0,22131.0,4904.0,7815.0,10585.0,9007.0,12679.0,15151.0,14202.0,7117.0,2668.0,127.0,32.0,1.0,1.0,0.0,1.0,3.0
부산,기장군,기장문화원,부산광역시 기장군 기장읍 청강로 74번길 35-6,"1,644","7,500",35.2352317,129.221678,6282.0,6140.0,1337.0,1610.0,2544.0,3120.0,3289.0,4091.0,4311.0,2531.0,1269.0,129.0,7.0,0.0,0.0,0.0,1.0,1.0
부산,북구,낙동문화원,부산광역시 북구 금곡대로 46번길 50 북구문화빙상센터 2층,987,"4,000",35.214264,129.004538,13402.0,12750.0,2390.0,2553.0,6580.0,7131.0,6704.0,9333.0,10703.0,5620.0,2359.0,185.0,21.0,0.0,0.0,2.0,1.0,3.0
부산,남구,남구문화원,부산광역시 남구 신선로 566-2(용호동 현장민원실 3층),424,"8,000",35.1304972,129.1120857,24590.0,22682.0,6027.0,9469.0,11198.0,8308.0,14792.0,16492.0,14486.0,7957.0,2632.0,41.0,27.0,1.0,0.0,0.0,1.0,2.0
부산,동구,동구문화원,부산광역시 동구 중앙대로 349번길 20,626,"7,200",35.1268614,129.0459518,21094.0,18965.0,3519.0,3977.0,8392.0,9916.0,10083.0,12002.0,13494.0,9612.0,4783.0,335.0,28.0,2.0,0.0,0.0,3.0,5.0
부산,동래구,동래문화원,부산광역시 동래구 문화로 80,471,"197,982",35.2119855,129.0900989,31109.0,28977.0,6324.0,9143.0,11441.0,12301.0,17374.0,17886.0,18418.0,10438.0,3784.0,254.0,15.0,1.0,1.0,1.0,1.0,4.0
부산,부산진구,부산진문화원,부산광역시 부산진구시민공원로 19번길 28(부암동),402,"5,500",35.1644924,129.0517626,28731.0,25955.0,5914.0,6402.0,15122.0,15120.0,15127.0,16318.0,16596.0,9422.0,3979.0,246.0,33.0,1.0,1.0,1.0,1.0,4.0
부산,사상구,사상문화원,부산광역시 사상구 가야대로 196번길 51 다누림센터 2층,"2,066","30,000",35.1473755,128.9946896,12001.0,11752.0,1874.0,3236.0,6393.0,5058.0,6150.0,8410.0,9279.0,4390.0,1694.0,149.0,14.0,0.0,0.0,0.0,1.0,1.0
부산,사하구,사하문화원,부산광역시 사하구 낙동남로 1233번길 25(하단동) 을숙도문화회관 내,66,"1,880",35.1100527,128.9447372,311.0,332.0,64.0,69.0,119.0,63.0,140.0,209.0,290.0,52.0,31.0,0.0,10.0,0.0,1.0,1.0,1.0,3.0
부산,서구,서구문화원,부산광역시 서구 까치고개로 197번길 46,453,"4,800",35.1019752,129.0175732,26125.0,23595.0,3412.0,5489.0,14326.0,10557.0,12965.0,15605.0,18439.0,11793.0,5174.0,198.0,46.0,0.0,3.0,0.0,2.0,5.0
부산,수영구,수영문화원,부산광역시 수영구 광안해변로 219(광안동),643,"2,073",35.1537703,129.1184881,26818.0,22948.0,4853.0,5194.0,15215.0,15816.0,13904.0,14482.0,14731.0,9451.0,3782.0,317.0,8.0,0.0,0.0,0.0,2.0,2.0
부산,연제구,연제문화원,부산광역시 연제구 거제대로 180,"1,715","8,173",35.1842873,129.0712683,32543.0,28850.0,6670.0,9215.0,15731.0,15790.0,18618.0,19623.0,18724.0,10855.0,4676.0,335.0,23.0,0.0,0.0,0.0,1.0,1.0
부산,영도구,영도문화원,부산광역시 영도구 함지로 79번길 6(동삼동 516-1 영도도서관 2층),137,"36,667",35.07565,129.0660342,13456.0,12726.0,2009.0,3723.0,5902.0,5034.0,6914.0,9002.0,10520.0,6108.0,2390.0,87.0,20.0,1.0,0.0,1.0,1.0,3.0
부산,중구,중구문화원,부산광역시 중구 복병산길 20,477,"4,977",35.1035567,129.0334625,15908.0,14655.0,1078.0,2502.0,8435.0,6759.0,7272.0,10047.0,11625.0,7520.0,3478.0,329.0,33.0,0.0,3.0,1.0,2.0,6.0
부산,해운대구,해운대문화원,부산광역시 해운대구 센텀중앙로 170(재송동) 해운대구문화복합센터 4층,"1,725","35,000",35.1820999,129.1212965,27168.0,25577.0,6892.0,10970.0,9130.0,10218.0,17499.0,15767.0,14260.0,7072.0,1879.0,11.0,35.0,1.0,0.0,0.0,1.0,2.0
부산광역시,중구,40계단문화관 생활문화센터,부산광역시 중구 동광길 49,466.69,"15,585",35.1050051,129.0345701,16511.0,15391.0,1127.0,2546.0,9015.0,6965.0,7818.0,10743.0,12201.0,7892.0,3510.0,319.0,35.0,1.0,3.0,1.0,2.0,7.0
부산광역시,사상구,감전생활문화센터,부산광역시 사상구 새벽시장로 56번길 20(감전동행정복지센터 2층),258.79,782,35.1542544,128.9793777,5315.0,5817.0,840.0,984.0,2946.0,3057.0,2768.0,4180.0,4893.0,2486.0,693.0,17.0,13.0,0.0,0.0,0.0,1.0,1.0
부산광역시,수영구,구락생활문화센터,부산광역시 수영구 수미로35번길 40,827,"15,021",35.1753247,129.1153243,31264.0,28566.0,7421.0,10441.0,11112.0,12802.0,19207.0,18442.0,19975.0,11770.0,4526.0,218.0,14.0,0.0,0.0,0.0,1.0,1.0
부산광역시,북구,금곡생활문화센터,부산광역시 북구 금곡대로 466(금곡동),,,35.2500106,129.0128723,13687.0,12511.0,2745.0,3985.0,5153.0,5148.0,6662.0,9682.0,8757.0,4547.0,2026.0,146.0,21.0,0.0,0.0,0.0,1.0,1.0
부산광역시,영도구,깡깡이 생활문화센터,부산광역시 영도구 대평로28번길 6,469.3,"1,000",35.0917236,129.0346833,12029.0,11221.0,1247.0,1811.0,4286.0,4404.0,5686.0,7968.0,10398.0,7079.0,3419.0,272.0,14.0,1.0,0.0,0.0,1.0,2.0
부산광역시,서구,동대신3동 생활문화센터,부산광역시 서구 대영로73번길 92,335.1,"1,800",35.1144121,129.0172502,26895.0,23894.0,5561.0,7352.0,11572.0,10675.0,14221.0,15657.0,16225.0,10405.0,4677.0,305.0,36.0,1.0,0.0,0.0,1.0,2.0
부산광역시,사하구,두송생활문화센터,부산광역시 사하구 다송로 59 두송생활문화센터,251.25,"10,117",35.0620445,128.9855034,12707.0,12037.0,3098.0,4781.0,5486.0,5041.0,8052.0,10572.0,10745.0,5015.0,1697.0,62.0,11.0,0.0,0.0,0.0,1.0,1.0
부산광역시,동구,매축지생활문화센터,부산광역시 동구 성남로47번길13 2층(범일5동행정복지센터),,"1,000",35.1305085,129.0538038,15289.0,13880.0,2085.0,2716.0,5363.0,5779.0,7204.0,8917.0,10684.0,7569.0,3575.0,175.0,20.0,1.0,0.0,0.0,3.0,4.0
부산광역시,동구,범일생활문화센터,부산광역시 동구 범일동 79-1 (범일동),,"4,400",35.1393807,129.0560414,26365.0,24508.0,3897.0,4209.0,13046.0,14913.0,13192.0,15395.0,17743.0,11039.0,5057.0,273.0,28.0,1.0,0.0,0.0,2.0,3.0
부산광역시,부산진구,부산진구 생활문화센터,부산광역시 부산진구 당감서로 85,481.6,"1,784",35.1679126,129.0364961,26017.0,24046.0,6105.0,10896.0,11922.0,12715.0,17166.0,22005.0,22346.0,11849.0,4710.0,180.0,26.0,1.0,0.0,0.0,1.0,2.0
부산광역시,금정구,섯골생활문화센터,부산광역시 서곡로33번길 9(서동),1149.4,"3,000",35.2172,129.1038873,20583.0,19667.0,1800.0,3601.0,7778.0,7386.0,9483.0,14300.0,18653.0,10905.0,4021.0,136.0,16.0,1.0,0.0,0.0,1.0,2.0
부산광역시,수영구,수영구생활문화센터,부산광역시 수영구 광안해변로 219,1076.47,"55,414",35.1537703,129.1184881,26818.0,22948.0,4853.0,5194.0,15215.0,15816.0,13904.0,14482.0,14731.0,9451.0,3782.0,317.0,8.0,0.0,0.0,0.0,2.0,2.0
부산광역시,동구,수정생활문화센터,"부산광역시 동구 수정중로11번길 23(수정동, 수정2동행정복지센터)",,100,35.129968,129.0426454,22158.0,19924.0,3779.0,4610.0,9133.0,10186.0,11095.0,13246.0,14967.0,10613.0,4844.0,269.0,22.0,2.0,0.0,0.0,3.0,5.0
부산광역시,부산진구,양정1동 생활문화센터,부산광역시 부산진구 동평로 406번길 38,827.76,,35.1721897,129.0686258,29323.0,25116.0,4533.0,6244.0,16248.0,14215.0,13771.0,16603.0,17903.0,10520.0,4878.0,274.0,31.0,0.0,1.0,0.0,1.0,2.0
부산광역시,금정구,장전생활문화센터,부산광역시 금강로335번길 27(장전동),497.9,"7,870",35.237715,129.0849322,26343.0,25833.0,5274.0,10339.0,25026.0,11179.0,14450.0,16117.0,15323.0,7911.0,3396.0,238.0,24.0,0.0,1.0,0.0,1.0,2.0
부산광역시,부산진구,전포1동 생활문화센터,부산광역시 부산진구 서전로 68번길 75 (전포동 341-2),1316.74,"6,092",35.1543455,129.0675795,26353.0,23880.0,5179.0,5006.0,17758.0,16457.0,13801.0,14051.0,13556.0,8176.0,3178.0,89.0,27.0,1.0,3.0,0.0,1.0,5.0
부산광역시,동구,좌천생활문화센터,"부산광역시 동구 증산서로 18-1 (좌천동, 좌천생활문화센터)",,500,35.1361391,129.0486145,21529.0,19812.0,2302.0,3737.0,7478.0,7388.0,9210.0,12070.0,14891.0,10766.0,5068.0,294.0,20.0,2.0,0.0,0.0,4.0,6.0
부산광역시,동구,초량생활문화센터,부산광역시 동구 중앙대로 209번길 30 (초량2동 행정복지센터),,"1,599",35.1165473,129.0385105,20034.0,18793.0,3105.0,3624.0,9446.0,10215.0,10197.0,11930.0,13473.0,9057.0,4068.0,296.0,24.0,1.0,1.0,0.0,1.0,3.0
부산광역시,서구,충무동 생활문화센터,부산광역시 구덕로 148번길 16,275.64,"1,622",35.0980191,129.0216519,21519.0,19696.0,1881.0,3903.0,11084.0,7671.0,9629.0,13091.0,16382.0,10766.0,4759.0,154.0,37.0,0.0,3.0,0.0,2.0,5.0
부산광역시,북구,화명생활문화센터,부산광역시 북구 양달로 58(화명2동),,,35.2435669,129.0198342,19937.0,18418.0,5055.0,7130.0,8507.0,8420.0,11435.0,14738.0,12110.0,6131.0,2589.0,185.0,17.0,1.0,0.0,0.0,1.0,2.0
부천시,,역곡문화의집,경기도 부천시 역곡로 13번길 27b1,113.84,200,37.48595247,126.809932,35805.0,33181.0,8354.0,11333.0,16993.0,19610.0,21958.0,24613.0,22268.0,9903.0,3539.0,338.0,43.0,1.0,0.0,0.0,1.0,2.0
북구,,각화문화의집,광주광역시 북구 동문대로 238-8,532,6995,35.18303243,126.9324912,21283.0,20399.0,5264.0,6847.0,10230.0,9860.0,11666.0,13642.0,12415.0,6426.0,2128.0,54.0,13.0,0.0,0.0,0.0,1.0,1.0
북구,,북구문화의집,광주광역시 북구 대천로 86(문흥동),501,4230,35.18492445,126.9166798,25488.0,24226.0,6022.0,8764.0,12036.0,10794.0,13986.0,16116.0,13431.0,6443.0,2314.0,37.0,6.0,0.0,0.0,1.0,1.0,2.0
산청군,,덕산문화의집,경상남도 산청군 시천면 남명로 234번길 31,388.2,16000,35.27613134,127.8447867,224.0,213.0,37.0,84.0,24.0,24.0,50.0,199.0,262.0,139.0,110.0,13.0,0.0,0.0,2.0,0.0,2.0,4.0
서구,,농성문화의집,광주광역시 서구 화정로 314  23층(농성동),446.16,28400,35.15037234,126.8902227,21763.0,21831.0,5142.0,5721.0,9652.0,10968.0,11990.0,12870.0,12961.0,9501.0,4261.0,285.0,12.0,1.0,0.0,0.0,2.0,3.0
서귀포시,,대륜문화의집,제주특별자치도 서귀포시 일주동로 9185(법환동),257.4,5000,33.2481856,126.5111875,4422.0,4399.0,3021.0,3294.0,2078.0,3352.0,4790.0,3517.0,2010.0,960.0,239.0,0.0,17.0,1.0,1.0,1.0,1.0,4.0
서귀포시,,무릉문화의집,제주특별자치도 서귀포시 대정읍 서삼중로 128,1658,500,33.27346135,126.1989595,0.0,0.0,62.0,123.0,147.0,218.0,278.0,144.0,55.0,75.0,5.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0
서귀포시,,보목문화의집,제주특별자치도 서귀포시 보목로70번길51-2,709,1903,33.24129905,126.6028576,804.0,834.0,257.0,281.0,287.0,381.0,469.0,809.0,508.0,322.0,220.0,31.0,11.0,0.0,0.0,0.0,1.0,1.0
서귀포시,,위미문화의집,제주특별자치도 서귀포시 태위로 105(위미리),463.26,6996,33.27500525,126.6585856,770.0,830.0,205.0,292.0,295.0,297.0,488.0,601.0,493.0,357.0,173.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0
서귀포시,,중문문화의집,제주특별자치도 서귀포시 중문로 26번길 7,166.9,5400,33.25380419,126.4250921,3855.0,3957.0,3182.0,2908.0,2567.0,4464.0,5671.0,4641.0,3501.0,1657.0,772.0,22.0,11.0,1.0,0.0,0.0,1.0,2.0
서울,강남구,강남문화원,"서울특별시 강남구 테헤란로8길 36, 3층",564,"23,430",37.4964913,127.031845,30771.0,28366.0,5708.0,7603.0,16537.0,22188.0,19310.0,14018.0,10822.0,5707.0,1390.0,12.0,31.0,4.0,0.0,1.0,1.0,6.0
서울,강동구,강동문화원,"서울특별시 강동구 상암로 168, 2층(천호동, 강동구민회관)",,"7,802",37.5457299,127.1412042,58335.0,55497.0,10099.0,13116.0,28826.0,34096.0,32335.0,34800.0,35969.0,17843.0,4882.0,95.0,15.0,3.0,0.0,0.0,2.0,5.0
서울,강북구,강북문화원,"서울특별시 강북구 삼각산로 85, 강북문화예술회관 3층",620,"4,794",37.6407764,127.0131584,37329.0,34039.0,5210.0,7789.0,18606.0,17209.0,18940.0,24224.0,24280.0,15230.0,6525.0,137.0,24.0,0.0,0.0,1.0,1.0,2.0
서울,강서구,강서문화원,서울특별시 강서구 화곡로 215,"2,046","425,950",37.5446998,126.8437226,55411.0,50477.0,10747.0,15404.0,30935.0,34563.0,33560.0,30522.0,28164.0,14904.0,4029.0,283.0,21.0,2.0,0.0,1.0,1.0,4.0
서울,관악구,관악문화원,서울특별시 관악구 신림로3길 35(신림동),660,"47,452",37.4675139,126.9448053,13381.0,20013.0,1172.0,2172.0,16740.0,13542.0,9435.0,8574.0,7067.0,3964.0,1341.0,0.0,13.0,1.0,0.0,1.0,1.0,3.0
서울,광진구,광진문화원,서울특별시 광진구 광나루로 56길 67,"2,279","77,906",37.5365231,127.0964741,30510.0,27525.0,7223.0,12665.0,15919.0,16456.0,20606.0,18893.0,12559.0,5433.0,2176.0,60.0,24.0,1.0,0.0,0.0,2.0,3.0
서울,구로구,구로문화원,"서울특별시 구로구 경인로 20가길 38, 2층(오류동,오류문화센터)","1,061","8,836",37.4952975,126.8461967,41359.0,38960.0,8164.0,9299.0,21286.0,25567.0,22042.0,25364.0,25719.0,15727.0,5292.0,85.0,17.0,1.0,1.0,1.0,1.0,4.0
서울,금천구,금천문화원,서울특별시 금천구 시흥대로 38길 61,,"4,500",37.4466287,126.9041882,26609.0,25542.0,4896.0,7914.0,12627.0,13507.0,14781.0,18862.0,17547.0,9717.0,3627.0,75.0,17.0,0.0,0.0,1.0,1.0,2.0
서울,노원구,노원문화원,서울특별시 노원구 동일로 197길 24(공릉동),587,"313,475",37.6386381,127.0824209,11254.0,10731.0,1168.0,4391.0,4886.0,3059.0,5595.0,6589.0,5401.0,3008.0,1290.0,31.0,5.0,1.0,0.0,0.0,0.0,1.0
서울,도봉구,도봉문화원,"서울특별시 도봉구 도봉로 552(창동, 도봉구민회관)",,"19,974",37.6541023,127.0386268,48917.0,43838.0,8788.0,14076.0,23822.0,24159.0,26746.0,32611.0,30552.0,15024.0,6488.0,245.0,23.0,1.0,0.0,1.0,1.0,3.0
서울,동대문구,동대문문화원,"서울특별시 동대문구 왕산로 128, 지하2층(용신동, 동의보감타워)",561,"150,000",37.5778101,127.0376661,30048.0,29874.0,4714.0,5712.0,20633.0,18227.0,15347.0,17304.0,16925.0,10684.0,4834.0,82.0,29.0,1.0,2.0,0.0,1.0,4.0
서울,동작구,동작문화원,"서울특별시 동작구 장승배기로 10길 42, 3층(상도동, 동작문화복지센터)","2,507","20,943",37.5044029,126.9410582,49807.0,47385.0,9693.0,11633.0,33915.0,31167.0,26278.0,28069.0,26306.0,14963.0,5943.0,153.0,31.0,3.0,0.0,0.0,1.0,4.0
서울,마포구,마포문화원,서울특별시 마포구 백범로 227,"1,463","563,800",37.542243,126.9554097,48776.0,42251.0,10145.0,10694.0,24367.0,31088.0,25666.0,27565.0,21757.0,11706.0,5355.0,124.0,46.0,0.0,2.0,0.0,1.0,3.0
서울,서대문구,서대문문화원,서울특별시 서대문구 백련사길 39 서대문문화회관 2층,343,"35,108",37.5808067,126.9317169,26595.0,23754.0,4288.0,7097.0,19322.0,14317.0,14371.0,16283.0,14037.0,8220.0,3826.0,95.0,26.0,1.0,1.0,1.0,1.0,4.0
서울,서초구,서초문화원,서울특별시 서초구 강남대로 201 서초문화예술회관 2층,515,"87,875",37.4816879,127.0358257,18575.0,17042.0,3867.0,5227.0,9461.0,12735.0,11431.0,10579.0,8946.0,4491.0,1095.0,0.0,38.0,2.0,1.0,1.0,1.0,5.0
서울,성동구,성동문화원,서울특별시 성동구 왕십리로 281 성동문화회관 2층,127,"31,000",37.5593145,127.0366307,43308.0,40174.0,8486.0,10874.0,30421.0,24310.0,22346.0,24855.0,19756.0,11191.0,4314.0,47.0,51.0,2.0,0.0,1.0,1.0,4.0
서울,성북구,성북문화원,서울특별시 성북구 성북로4길 13-8,450,"106,734",37.5896121,127.0058455,34654.0,30389.0,5058.0,12383.0,25450.0,17825.0,17884.0,20832.0,15952.0,9523.0,4640.0,202.0,29.0,1.0,7.0,3.0,1.0,12.0
서울,송파구,송파문화원,서울특별시 송파구 올림픽로 44,"1,820","90,000",37.5102687,127.0763977,14584.0,13030.0,5586.0,9227.0,11265.0,13454.0,16479.0,14344.0,10739.0,5823.0,1577.0,60.0,19.0,2.0,0.0,0.0,1.0,3.0
서울,양천구,양천문화원,"서울특별시 양천구 목동남로 106, 2층 양천문화원",,"42,086",37.5108662,126.8702295,30115.0,28556.0,7008.0,14844.0,13619.0,12952.0,21460.0,22331.0,17784.0,8548.0,3087.0,262.0,18.0,3.0,0.0,1.0,1.0,5.0
서울,영등포구,영등포문화원,서울특별시 영등포구 신길로 275,"3,357","18,980",37.5152382,126.9108539,28442.0,29792.0,4323.0,4616.0,20521.0,21473.0,14799.0,17106.0,16159.0,9030.0,3540.0,70.0,24.0,0.0,0.0,0.0,1.0,1.0
서울,용산구,용산문화원,서울특별시 용산구 효창원로 8길 28,"1,286","2,500",37.5335207,126.9519225,27648.0,24619.0,5960.0,6609.0,12462.0,16814.0,15111.0,16948.0,14200.0,7583.0,3521.0,58.0,26.0,0.0,0.0,0.0,1.0,1.0
서울,은평구,은평문화원,"서울특별시 은평구 수색로282, 3층",684,"11,750",37.5835875,126.8933899,16447.0,15242.0,4635.0,5508.0,7469.0,9220.0,9977.0,9908.0,7639.0,3713.0,1313.0,24.0,13.0,0.0,2.0,0.0,1.0,3.0
서울,종로구,종로문화원,서울특별시 종로구 율곡로 5,248,"2,500",37.5761265,126.9803089,6693.0,5983.0,913.0,1400.0,3244.0,3946.0,3812.0,4143.0,3922.0,2258.0,1257.0,53.0,19.0,1.0,25.0,1.0,3.0,30.0
서울,중구,중구문화원,서울특별시 중구 청계천로 86(장교동 1번지),389,"2,400",37.5673769,126.9865762,3575.0,4144.0,330.0,491.0,2676.0,2659.0,2192.0,3040.0,3349.0,1901.0,797.0,42.0,45.0,1.0,10.0,2.0,2.0,15.0
서울,중랑구,중랑문화원,"서울특별시 중랑구 면목로 238, 3층(면목동, 중랑구민회관)",849,"25,417",37.5738889,127.085,36798.0,35715.0,8773.0,9736.0,18661.0,22832.0,23806.0,26004.0,24382.0,13801.0,4170.0,54.0,18.0,1.0,0.0,1.0,1.0,3.0
서울특별시,금천구,가산생활문화센터,서울특별시 금천구 가산로 133,463.35,250,37.477272,126.8915115,25230.0,28571.0,3149.0,3127.0,26077.0,25304.0,14335.0,15051.0,14123.0,6905.0,2207.0,142.0,32.0,1.0,1.0,0.0,1.0,3.0
서울특별시,광진구,광진종합문화센터,서울특별시 광진구 광나루로 56길 67(구의동),237.15,"8,506",37.5365231,127.0964741,30510.0,27525.0,7223.0,12665.0,15919.0,16456.0,20606.0,18893.0,12559.0,5433.0,2176.0,60.0,20.0,1.0,0.0,0.0,2.0,3.0
서울특별시,성북구,동네마당 뜰안,서울특별시 성북구 동소문로23길 16-27,397.1,320,37.5949551,127.0176603,45635.0,38346.0,8243.0,14110.0,30510.0,22671.0,25102.0,27582.0,21813.0,12231.0,5633.0,299.0,18.0,3.0,1.0,1.0,1.0,6.0
서울특별시,강동구,생활문화센터 예감,서울특별시 강동구 구천면로 371-1,236,"1,500",37.5507381,127.1397322,57852.0,55080.0,14886.0,18321.0,27907.0,34496.0,38042.0,38169.0,37707.0,18821.0,5075.0,170.0,12.0,2.0,0.0,0.0,2.0,4.0
서울특별시,종로구,서울생활문화센터 낙원,"서울특별시 종로구 삼일대로 428, 낙원상가 1층 하부도로",454,"7,547",37.5726662,126.9878079,4371.0,4866.0,419.0,655.0,2827.0,2803.0,2488.0,3143.0,3247.0,1840.0,774.0,36.0,25.0,0.0,13.0,2.0,3.0,18.0
서울특별시,구로구,서울생활문화센터 신도림,"서울특별시 구로구 새말로 117-21, 지하1층",699.5,"70,000",37.5087378,126.891109,43557.0,40471.0,11437.0,10910.0,21909.0,29142.0,25821.0,24838.0,22015.0,11045.0,3556.0,135.0,33.0,2.0,0.0,0.0,1.0,3.0
서울특별시,종로구,서울생활문화센터 체부,서울특별시 종로구 자하문로1나길 3-2,296,"9,378",37.576701,126.9714187,15040.0,12351.0,2000.0,3169.0,5171.0,6434.0,6985.0,7203.0,5933.0,3685.0,1923.0,40.0,24.0,2.0,11.0,2.0,2.0,17.0
서울특별시,도봉구,숲속애,서울특별시 도봉구 방학동 518,199,"4,610",37.6577523,127.0203618,30161.0,26939.0,5284.0,9301.0,13053.0,12158.0,15259.0,18619.0,18419.0,9296.0,4668.0,310.0,6.0,2.0,1.0,0.0,1.0,4.0
서울특별시,은평구,은평생활문화센터,서울특별시 은평구 연서로29길 11-10,281,"5,000",37.6186526,126.918617,50720.0,44434.0,7142.0,11826.0,27388.0,26825.0,26455.0,31762.0,28622.0,17128.0,7065.0,79.0,35.0,0.0,0.0,0.0,2.0,2.0
서울특별시,중랑구,중랑생활문화센터,"서울특별시 중랑구 공릉로2길 8-4, 207호",103,"1,640",37.61175,127.0784764,32813.0,30089.0,6548.0,9034.0,18628.0,19251.0,20165.0,21722.0,20812.0,11298.0,3804.0,57.0,23.0,0.0,1.0,0.0,1.0,2.0
서울특별시,서대문구,천연어울림 생활문화센터,"서울특별시 서대문구 영천동 250-5, 독립문어린이공원 앞 지하보도",,,37.5715632,126.9607718,25030.0,22006.0,5579.0,8872.0,11549.0,12327.0,14549.0,16145.0,13060.0,7275.0,3711.0,111.0,36.0,4.0,5.0,1.0,1.0,11.0
서초구,,한예종문화의집,서울특별시 성북구 화랑로 32길 146-37 본부동 4층 m403호 한국예술종합학교 발전재단,,,37.60635838,127.0539412,27659.0,25741.0,4176.0,6842.0,18986.0,13918.0,14080.0,16979.0,16172.0,9828.0,3975.0,58.0,5.0,1.0,2.0,2.0,1.0,6.0
성남시,,서현문화의집,경기도 성남시 분당구 중앙공원로39번길 29,777.12,27055,37.38254695,127.1265303,22377.0,20906.0,6276.0,10725.0,11840.0,13543.0,17258.0,16780.0,9974.0,4569.0,2067.0,91.0,31.0,1.0,0.0,1.0,2.0,4.0
성남시,,성남문화의집,경기도 성남시 수정구 산성대로 215번길 7,177.7,15231,37.43905169,127.1408518,41073.0,43134.0,8382.0,11545.0,22398.0,24242.0,26428.0,28920.0,26731.0,13503.0,4539.0,39.0,20.0,2.0,0.0,0.0,2.0,4.0
세종,세종특별자치시,세종문화원,세종특별자치시 조치원읍 문화로 17,"1,715","5,722",36.6031455,127.3006865,7254.0,8080.0,1146.0,2467.0,4183.0,2907.0,3797.0,4916.0,5226.0,2933.0,1581.0,83.0,18.0,0.0,0.0,0.0,2.0,2.0
